population_size,sex,age,ethnicity,region,constituency_id
2594,1,11,0,2,571
1852,1,12,0,2,571
1581,1,13,0,2,571
1351,1,14,0,2,571
1215,1,15,0,2,571
1258,1,16,0,2,571
718,0,0,1,2,571
36,0,1,1,2,571
32,0,2,1,2,571
107,0,3,1,2,571
91,0,4,1,2,571
96,0,5,1,2,571
64,0,6,1,2,571
67,0,7,1,2,571
53,0,8,1,2,571
27,0,9,1,2,571
24,0,10,1,2,571
8,0,11,1,2,571
12,0,12,1,2,571
5,0,13,1,2,571
3,0,14,1,2,571
2,0,15,1,2,571
1,0,16,1,2,571
646,1,0,1,2,571
53,1,1,1,2,571
21,1,2,1,2,571
84,1,3,1,2,571
106,1,4,1,2,571
96,1,5,1,2,571
58,1,6,1,2,571
44,1,7,1,2,571
59,1,8,1,2,571
24,1,9,1,2,571
17,1,10,1,2,571
5,1,11,1,2,571
6,1,12,1,2,571
4,1,13,1,2,571
4,1,14,1,2,571
1,1,15,1,2,571
1,1,16,1,2,571
727,0,0,2,2,571
63,0,1,2,2,571
40,0,2,2,2,571
157,0,3,2,2,571
236,0,4,2,2,571
328,0,5,2,2,571
307,0,6,2,2,571
251,0,7,2,2,571
161,0,8,2,2,571
123,0,9,2,2,571
106,0,10,2,2,571
66,0,11,2,2,571
44,0,12,2,2,571
36,0,13,2,2,571
19,0,14,2,2,571
7,0,15,2,2,571
7,0,16,2,2,571
741,1,0,2,2,571
66,1,1,2,2,571
47,1,2,2,2,571
143,1,3,2,2,571
276,1,4,2,2,571
352,1,5,2,2,571
334,1,6,2,2,571
215,1,7,2,2,571
130,1,8,2,2,571
119,1,9,2,2,571
109,1,10,2,2,571
79,1,11,2,2,571
46,1,12,2,2,571
28,1,13,2,2,571
11,1,14,2,2,571
11,1,15,2,2,571
6,1,16,2,2,571
2048,0,0,3,2,571
149,0,1,3,2,571
137,0,2,3,2,571
276,0,3,3,2,571
233,0,4,3,2,571
447,0,5,3,2,571
641,0,6,3,2,571
729,0,7,3,2,571
480,0,8,3,2,571
248,0,9,3,2,571
98,0,10,3,2,571
41,0,11,3,2,571
23,0,12,3,2,571
26,0,13,3,2,571
6,0,14,3,2,571
3,0,15,3,2,571
5,0,16,3,2,571
2174,1,0,3,2,571
154,1,1,3,2,571
79,1,2,3,2,571
193,1,3,3,2,571
477,1,4,3,2,571
751,1,5,3,2,571
718,1,6,3,2,571
708,1,7,3,2,571
371,1,8,3,2,571
162,1,9,3,2,571
54,1,10,3,2,571
40,1,11,3,2,571
46,1,12,3,2,571
34,1,13,3,2,571
9,1,14,3,2,571
5,1,15,3,2,571
4,1,16,3,2,571
109,0,0,4,2,571
6,0,1,4,2,571
5,0,2,4,2,571
21,0,3,4,2,571
70,0,4,4,2,571
71,0,5,4,2,571
60,0,6,4,2,571
42,0,7,4,2,571
42,0,8,4,2,571
28,0,9,4,2,571
13,0,10,4,2,571
6,0,11,4,2,571
7,0,12,4,2,571
1,0,13,4,2,571
0,0,14,4,2,571
0,0,15,4,2,571
2,0,16,4,2,571
89,1,0,4,2,571
6,1,1,4,2,571
8,1,2,4,2,571
26,1,3,4,2,571
38,1,4,4,2,571
38,1,5,4,2,571
32,1,6,4,2,571
32,1,7,4,2,571
20,1,8,4,2,571
17,1,9,4,2,571
11,1,10,4,2,571
6,1,11,4,2,571
3,1,12,4,2,571
1,1,13,4,2,571
1,1,14,4,2,571
1,1,15,4,2,571
1,1,16,4,2,571
8822,0,0,0,7,572
1241,0,1,0,7,572
986,0,2,0,7,572
2156,0,3,0,7,572
2300,0,4,0,7,572
2106,0,5,0,7,572
2551,0,6,0,7,572
3378,0,7,0,7,572
3439,0,8,0,7,572
3351,0,9,0,7,572
3235,0,10,0,7,572
3970,0,11,0,7,572
3526,0,12,0,7,572
2863,0,13,0,7,572
2124,0,14,0,7,572
1685,0,15,0,7,572
1361,0,16,0,7,572
8209,1,0,0,7,572
1207,1,1,0,7,572
944,1,2,0,7,572
2164,1,3,0,7,572
2211,1,4,0,7,572
2240,1,5,0,7,572
2770,1,6,0,7,572
3544,1,7,0,7,572
3870,1,8,0,7,572
3493,1,9,0,7,572
3477,1,10,0,7,572
4313,1,11,0,7,572
3678,1,12,0,7,572
3037,1,13,0,7,572
2477,1,14,0,7,572
2238,1,15,0,7,572
2543,1,16,0,7,572
150,0,0,1,7,572
16,0,1,1,7,572
9,0,2,1,7,572
23,0,3,1,7,572
13,0,4,1,7,572
14,0,5,1,7,572
10,0,6,1,7,572
12,0,7,1,7,572
17,0,8,1,7,572
14,0,9,1,7,572
13,0,10,1,7,572
10,0,11,1,7,572
12,0,12,1,7,572
7,0,13,1,7,572
4,0,14,1,7,572
0,0,15,1,7,572
1,0,16,1,7,572
143,1,0,1,7,572
16,1,1,1,7,572
6,1,2,1,7,572
12,1,3,1,7,572
12,1,4,1,7,572
12,1,5,1,7,572
20,1,6,1,7,572
24,1,7,1,7,572
12,1,8,1,7,572
11,1,9,1,7,572
8,1,10,1,7,572
8,1,11,1,7,572
5,1,12,1,7,572
6,1,13,1,7,572
7,1,14,1,7,572
3,1,15,1,7,572
3,1,16,1,7,572
69,0,0,2,7,572
13,0,1,2,7,572
18,0,2,2,7,572
14,0,3,2,7,572
13,0,4,2,7,572
29,0,5,2,7,572
46,0,6,2,7,572
21,0,7,2,7,572
20,0,8,2,7,572
12,0,9,2,7,572
12,0,10,2,7,572
7,0,11,2,7,572
6,0,12,2,7,572
4,0,13,2,7,572
3,0,14,2,7,572
1,0,15,2,7,572
0,0,16,2,7,572
65,1,0,2,7,572
14,1,1,2,7,572
15,1,2,2,7,572
24,1,3,2,7,572
29,1,4,2,7,572
40,1,5,2,7,572
42,1,6,2,7,572
41,1,7,2,7,572
34,1,8,2,7,572
38,1,9,2,7,572
15,1,10,2,7,572
13,1,11,2,7,572
4,1,12,2,7,572
5,1,13,2,7,572
10,1,14,2,7,572
0,1,15,2,7,572
3,1,16,2,7,572
7,0,0,3,7,572
2,0,1,3,7,572
0,0,2,3,7,572
3,0,3,3,7,572
3,0,4,3,7,572
4,0,5,3,7,572
7,0,6,3,7,572
8,0,7,3,7,572
7,0,8,3,7,572
5,0,9,3,7,572
1,0,10,3,7,572
1,0,11,3,7,572
2,0,12,3,7,572
0,0,13,3,7,572
0,0,14,3,7,572
0,0,15,3,7,572
0,0,16,3,7,572
11,1,0,3,7,572
1,1,1,3,7,572
1,1,2,3,7,572
4,1,3,3,7,572
4,1,4,3,7,572
6,1,5,3,7,572
8,1,6,3,7,572
9,1,7,3,7,572
9,1,8,3,7,572
5,1,9,3,7,572
2,1,10,3,7,572
1,1,11,3,7,572
0,1,12,3,7,572
1,1,13,3,7,572
0,1,14,3,7,572
0,1,15,3,7,572
0,1,16,3,7,572
5,0,0,4,7,572
3,0,1,4,7,572
1,0,2,4,7,572
3,0,3,4,7,572
4,0,4,4,7,572
6,0,5,4,7,572
5,0,6,4,7,572
3,0,7,4,7,572
1,0,8,4,7,572
6,0,9,4,7,572
2,0,10,4,7,572
2,0,11,4,7,572
0,0,12,4,7,572
1,0,13,4,7,572
2,0,14,4,7,572
0,0,15,4,7,572
0,0,16,4,7,572
4,1,0,4,7,572
0,1,1,4,7,572
0,1,2,4,7,572
4,1,3,4,7,572
4,1,4,4,7,572
3,1,5,4,7,572
2,1,6,4,7,572
7,1,7,4,7,572
3,1,8,4,7,572
2,1,9,4,7,572
4,1,10,4,7,572
1,1,11,4,7,572
2,1,12,4,7,572
0,1,13,4,7,572
2,1,14,4,7,572
1,1,15,4,7,572
2,1,16,4,7,572
9392,0,0,0,6,573
1357,0,1,0,6,573
1013,0,2,0,6,573
2089,0,3,0,6,573
1948,0,4,0,6,573
2121,0,5,0,6,573
2946,0,6,0,6,573
3626,0,7,0,6,573
3708,0,8,0,6,573
3228,0,9,0,6,573
2685,0,10,0,6,573
2944,0,11,0,6,573
2269,0,12,0,6,573
1802,0,13,0,6,573
1531,0,14,0,6,573
1081,0,15,0,6,573
692,0,16,0,6,573
8978,1,0,0,6,573
1291,1,1,0,6,573
903,1,2,0,6,573
1937,1,3,0,6,573
1960,1,4,0,6,573
2430,1,5,0,6,573
3239,1,6,0,6,573
3750,1,7,0,6,573
3827,1,8,0,6,573
3163,1,9,0,6,573
2662,1,10,0,6,573
3070,1,11,0,6,573
2458,1,12,0,6,573
2079,1,13,0,6,573
1730,1,14,0,6,573
1425,1,15,0,6,573
1402,1,16,0,6,573
418,0,0,1,6,573
40,0,1,1,6,573
22,0,2,1,6,573
32,0,3,1,6,573
18,0,4,1,6,573
26,0,5,1,6,573
39,0,6,1,6,573
31,0,7,1,6,573
22,0,8,1,6,573
16,0,9,1,6,573
10,0,10,1,6,573
6,0,11,1,6,573
9,0,12,1,6,573
11,0,13,1,6,573
2,0,14,1,6,573
2,0,15,1,6,573
1,0,16,1,6,573
378,1,0,1,6,573
48,1,1,1,6,573
11,1,2,1,6,573
23,1,3,1,6,573
30,1,4,1,6,573
42,1,5,1,6,573
44,1,6,1,6,573
40,1,7,1,6,573
31,1,8,1,6,573
17,1,9,1,6,573
15,1,10,1,6,573
12,1,11,1,6,573
4,1,12,1,6,573
7,1,13,1,6,573
3,1,14,1,6,573
3,1,15,1,6,573
3,1,16,1,6,573
251,0,0,2,6,573
63,0,1,2,6,573
48,0,2,2,6,573
65,0,3,2,6,573
54,0,4,2,6,573
75,0,5,2,6,573
82,0,6,2,6,573
86,0,7,2,6,573
77,0,8,2,6,573
49,0,9,2,6,573
39,0,10,2,6,573
12,0,11,2,6,573
17,0,12,2,6,573
16,0,13,2,6,573
12,0,14,2,6,573
3,0,15,2,6,573
5,0,16,2,6,573
208,1,0,2,6,573
21,1,1,2,6,573
19,1,2,2,6,573
53,1,3,2,6,573
64,1,4,2,6,573
116,1,5,2,6,573
130,1,6,2,6,573
102,1,7,2,6,573
100,1,8,2,6,573
59,1,9,2,6,573
36,1,10,2,6,573
33,1,11,2,6,573
16,1,12,2,6,573
8,1,13,2,6,573
9,1,14,2,6,573
4,1,15,2,6,573
1,1,16,2,6,573
22,0,0,3,6,573
5,0,1,3,6,573
1,0,2,3,6,573
9,0,3,3,6,573
8,0,4,3,6,573
18,0,5,3,6,573
10,0,6,3,6,573
20,0,7,3,6,573
17,0,8,3,6,573
13,0,9,3,6,573
5,0,10,3,6,573
4,0,11,3,6,573
3,0,12,3,6,573
1,0,13,3,6,573
1,0,14,3,6,573
0,0,15,3,6,573
0,0,16,3,6,573
24,1,0,3,6,573
4,1,1,3,6,573
3,1,2,3,6,573
4,1,3,3,6,573
10,1,4,3,6,573
13,1,5,3,6,573
14,1,6,3,6,573
14,1,7,3,6,573
24,1,8,3,6,573
9,1,9,3,6,573
7,1,10,3,6,573
1,1,11,3,6,573
3,1,12,3,6,573
0,1,13,3,6,573
2,1,14,3,6,573
0,1,15,3,6,573
0,1,16,3,6,573
54,0,0,4,6,573
7,0,1,4,6,573
5,0,2,4,6,573
7,0,3,4,6,573
10,0,4,4,6,573
8,0,5,4,6,573
20,0,6,4,6,573
15,0,7,4,6,573
13,0,8,4,6,573
13,0,9,4,6,573
8,0,10,4,6,573
4,0,11,4,6,573
1,0,12,4,6,573
2,0,13,4,6,573
3,0,14,4,6,573
0,0,15,4,6,573
2,0,16,4,6,573
46,1,0,4,6,573
12,1,1,4,6,573
2,1,2,4,6,573
3,1,3,4,6,573
2,1,4,4,6,573
8,1,5,4,6,573
14,1,6,4,6,573
21,1,7,4,6,573
14,1,8,4,6,573
3,1,9,4,6,573
3,1,10,4,6,573
2,1,11,4,6,573
5,1,12,4,6,573
5,1,13,4,6,573
5,1,14,4,6,573
0,1,15,4,6,573
0,1,16,4,6,573
4773,0,0,0,3,574
392,0,1,0,3,574
406,0,2,0,3,574
2167,0,3,0,3,574
5383,0,4,0,3,574
5562,0,5,0,3,574
3872,0,6,0,3,574
2588,0,7,0,3,574
2057,0,8,0,3,574
1691,0,9,0,3,574
1267,0,10,0,3,574
1266,0,11,0,3,574
735,0,12,0,3,574
604,0,13,0,3,574
459,0,14,0,3,574
287,0,15,0,3,574
274,0,16,0,3,574
4588,1,0,0,3,574
369,1,1,0,3,574
456,1,2,0,3,574
2830,1,3,0,3,574
6407,1,4,0,3,574
5639,1,5,0,3,574
3412,1,6,0,3,574
2499,1,7,0,3,574
1950,1,8,0,3,574
1491,1,9,0,3,574
1276,1,10,0,3,574
1148,1,11,0,3,574
763,1,12,0,3,574
742,1,13,0,3,574
611,1,14,0,3,574
480,1,15,0,3,574
586,1,16,0,3,574
1020,0,0,1,3,574
90,0,1,1,3,574
46,0,2,1,3,574
253,0,3,1,3,574
355,0,4,1,3,574
229,0,5,1,3,574
184,0,6,1,3,574
118,0,7,1,3,574
94,0,8,1,3,574
36,0,9,1,3,574
38,0,10,1,3,574
12,0,11,1,3,574
21,0,12,1,3,574
22,0,13,1,3,574
14,0,14,1,3,574
22,0,15,1,3,574
5,0,16,1,3,574
1064,1,0,1,3,574
91,1,1,1,3,574
103,1,2,1,3,574
318,1,3,1,3,574
321,1,4,1,3,574
246,1,5,1,3,574
171,1,6,1,3,574
125,1,7,1,3,574
103,1,8,1,3,574
61,1,9,1,3,574
35,1,10,1,3,574
35,1,11,1,3,574
29,1,12,1,3,574
23,1,13,1,3,574
18,1,14,1,3,574
12,1,15,1,3,574
14,1,16,1,3,574
1571,0,0,2,3,574
219,0,1,2,3,574
238,0,2,2,3,574
814,0,3,2,3,574
886,0,4,2,3,574
884,0,5,2,3,574
689,0,6,2,3,574
526,0,7,2,3,574
469,0,8,2,3,574
437,0,9,2,3,574
339,0,10,2,3,574
280,0,11,2,3,574
230,0,12,2,3,574
242,0,13,2,3,574
170,0,14,2,3,574
80,0,15,2,3,574
49,0,16,2,3,574
1530,1,0,2,3,574
194,1,1,2,3,574
226,1,2,2,3,574
781,1,3,2,3,574
972,1,4,2,3,574
833,1,5,2,3,574
680,1,6,2,3,574
658,1,7,2,3,574
459,1,8,2,3,574
431,1,9,2,3,574
410,1,10,2,3,574
377,1,11,2,3,574
254,1,12,2,3,574
256,1,13,2,3,574
142,1,14,2,3,574
90,1,15,2,3,574
67,1,16,2,3,574
1540,0,0,3,3,574
186,0,1,3,3,574
177,0,2,3,3,574
436,0,3,3,3,574
490,0,4,3,3,574
483,0,5,3,3,574
438,0,6,3,3,574
543,0,7,3,3,574
498,0,8,3,3,574
302,0,9,3,3,574
166,0,10,3,3,574
124,0,11,3,3,574
110,0,12,3,3,574
190,0,13,3,3,574
163,0,14,3,3,574
78,0,15,3,3,574
39,0,16,3,3,574
1588,1,0,3,3,574
178,1,1,3,3,574
203,1,2,3,3,574
550,1,3,3,3,574
462,1,4,3,3,574
450,1,5,3,3,574
478,1,6,3,3,574
606,1,7,3,3,574
529,1,8,3,3,574
356,1,9,3,3,574
267,1,10,3,3,574
188,1,11,3,3,574
228,1,12,3,3,574
256,1,13,3,3,574
185,1,14,3,3,574
95,1,15,3,3,574
60,1,16,3,3,574
176,0,0,4,3,574
19,0,1,4,3,574
12,0,2,4,3,574
150,0,3,4,3,574
129,0,4,4,3,574
114,0,5,4,3,574
106,0,6,4,3,574
106,0,7,4,3,574
61,0,8,4,3,574
38,0,9,4,3,574
27,0,10,4,3,574
17,0,11,4,3,574
22,0,12,4,3,574
7,0,13,4,3,574
6,0,14,4,3,574
6,0,15,4,3,574
8,0,16,4,3,574
173,1,0,4,3,574
23,1,1,4,3,574
31,1,2,4,3,574
83,1,3,4,3,574
101,1,4,4,3,574
102,1,5,4,3,574
74,1,6,4,3,574
79,1,7,4,3,574
41,1,8,4,3,574
42,1,9,4,3,574
37,1,10,4,3,574
19,1,11,4,3,574
20,1,12,4,3,574
16,1,13,4,3,574
10,1,14,4,3,574
2,1,15,4,3,574
10,1,16,4,3,574
7881,0,0,0,7,575
1145,0,1,0,7,575
1046,0,2,0,7,575
2517,0,3,0,7,575
2507,0,4,0,7,575
2268,0,5,0,7,575
2599,0,6,0,7,575
3214,0,7,0,7,575
3443,0,8,0,7,575
3093,0,9,0,7,575
2982,0,10,0,7,575
3457,0,11,0,7,575
2885,0,12,0,7,575
2256,0,13,0,7,575
1874,0,14,0,7,575
1225,0,15,0,7,575
1195,0,16,0,7,575
7442,1,0,0,7,575
1077,1,1,0,7,575
1001,1,2,0,7,575
2563,1,3,0,7,575
2589,1,4,0,7,575
2412,1,5,0,7,575
2575,1,6,0,7,575
3262,1,7,0,7,575
3509,1,8,0,7,575
3214,1,9,0,7,575
3124,1,10,0,7,575
3710,1,11,0,7,575
3038,1,12,0,7,575
2501,1,13,0,7,575
2252,1,14,0,7,575
1930,1,15,0,7,575
2584,1,16,0,7,575
227,0,0,1,7,575
24,0,1,1,7,575
19,0,2,1,7,575
46,0,3,1,7,575
25,0,4,1,7,575
24,0,5,1,7,575
47,0,6,1,7,575
30,0,7,1,7,575
38,0,8,1,7,575
25,0,9,1,7,575
11,0,10,1,7,575
9,0,11,1,7,575
5,0,12,1,7,575
5,0,13,1,7,575
4,0,14,1,7,575
2,0,15,1,7,575
2,0,16,1,7,575
242,1,0,1,7,575
26,1,1,1,7,575
16,1,2,1,7,575
54,1,3,1,7,575
41,1,4,1,7,575
28,1,5,1,7,575
32,1,6,1,7,575
43,1,7,1,7,575
33,1,8,1,7,575
23,1,9,1,7,575
12,1,10,1,7,575
13,1,11,1,7,575
7,1,12,1,7,575
6,1,13,1,7,575
5,1,14,1,7,575
7,1,15,1,7,575
3,1,16,1,7,575
128,0,0,2,7,575
27,0,1,2,7,575
12,0,2,2,7,575
32,0,3,2,7,575
29,0,4,2,7,575
29,0,5,2,7,575
74,0,6,2,7,575
54,0,7,2,7,575
42,0,8,2,7,575
36,0,9,2,7,575
22,0,10,2,7,575
15,0,11,2,7,575
8,0,12,2,7,575
7,0,13,2,7,575
3,0,14,2,7,575
1,0,15,2,7,575
0,0,16,2,7,575
131,1,0,2,7,575
21,1,1,2,7,575
14,1,2,2,7,575
30,1,3,2,7,575
50,1,4,2,7,575
93,1,5,2,7,575
84,1,6,2,7,575
78,1,7,2,7,575
54,1,8,2,7,575
53,1,9,2,7,575
39,1,10,2,7,575
25,1,11,2,7,575
10,1,12,2,7,575
12,1,13,2,7,575
1,1,14,2,7,575
2,1,15,2,7,575
1,1,16,2,7,575
14,0,0,3,7,575
3,0,1,3,7,575
5,0,2,3,7,575
7,0,3,3,7,575
9,0,4,3,7,575
8,0,5,3,7,575
10,0,6,3,7,575
10,0,7,3,7,575
8,0,8,3,7,575
9,0,9,3,7,575
2,0,10,3,7,575
1,0,11,3,7,575
3,0,12,3,7,575
1,0,13,3,7,575
1,0,14,3,7,575
1,0,15,3,7,575
0,0,16,3,7,575
22,1,0,3,7,575
5,1,1,3,7,575
0,1,2,3,7,575
2,1,3,3,7,575
10,1,4,3,7,575
10,1,5,3,7,575
10,1,6,3,7,575
16,1,7,3,7,575
16,1,8,3,7,575
11,1,9,3,7,575
5,1,10,3,7,575
8,1,11,3,7,575
8,1,12,3,7,575
0,1,13,3,7,575
1,1,14,3,7,575
1,1,15,3,7,575
1,1,16,3,7,575
12,0,0,4,7,575
1,0,1,4,7,575
4,0,2,4,7,575
10,0,3,4,7,575
15,0,4,4,7,575
13,0,5,4,7,575
10,0,6,4,7,575
7,0,7,4,7,575
9,0,8,4,7,575
18,0,9,4,7,575
6,0,10,4,7,575
10,0,11,4,7,575
3,0,12,4,7,575
4,0,13,4,7,575
2,0,14,4,7,575
0,0,15,4,7,575
0,0,16,4,7,575
14,1,0,4,7,575
2,1,1,4,7,575
2,1,2,4,7,575
4,1,3,4,7,575
5,1,4,4,7,575
5,1,5,4,7,575
8,1,6,4,7,575
12,1,7,4,7,575
5,1,8,4,7,575
5,1,9,4,7,575
2,1,10,4,7,575
1,1,11,4,7,575
1,1,12,4,7,575
2,1,13,4,7,575
1,1,14,4,7,575
0,1,15,4,7,575
0,1,16,4,7,575
7923,0,0,0,7,192
1191,0,1,0,7,192
978,0,2,0,7,192
2099,0,3,0,7,192
1865,0,4,0,7,192
1960,0,5,0,7,192
2260,0,6,0,7,192
3033,0,7,0,7,192
3488,0,8,0,7,192
3202,0,9,0,7,192
3254,0,10,0,7,192
3978,0,11,0,7,192
3451,0,12,0,7,192
2579,0,13,0,7,192
1979,0,14,0,7,192
1317,0,15,0,7,192
986,0,16,0,7,192
7478,1,0,0,7,192
1084,1,1,0,7,192
885,1,2,0,7,192
2109,1,3,0,7,192
1866,1,4,0,7,192
2076,1,5,0,7,192
2505,1,6,0,7,192
3210,1,7,0,7,192
3603,1,8,0,7,192
3591,1,9,0,7,192
3566,1,10,0,7,192
4263,1,11,0,7,192
3531,1,12,0,7,192
2597,1,13,0,7,192
2189,1,14,0,7,192
1746,1,15,0,7,192
2082,1,16,0,7,192
142,0,0,1,7,192
14,0,1,1,7,192
11,0,2,1,7,192
30,0,3,1,7,192
16,0,4,1,7,192
10,0,5,1,7,192
15,0,6,1,7,192
14,0,7,1,7,192
22,0,8,1,7,192
9,0,9,1,7,192
9,0,10,1,7,192
14,0,11,1,7,192
10,0,12,1,7,192
5,0,13,1,7,192
2,0,14,1,7,192
0,0,15,1,7,192
1,0,16,1,7,192
120,1,0,1,7,192
15,1,1,1,7,192
14,1,2,1,7,192
24,1,3,1,7,192
10,1,4,1,7,192
18,1,5,1,7,192
20,1,6,1,7,192
15,1,7,1,7,192
16,1,8,1,7,192
9,1,9,1,7,192
16,1,10,1,7,192
6,1,11,1,7,192
10,1,12,1,7,192
4,1,13,1,7,192
5,1,14,1,7,192
2,1,15,1,7,192
4,1,16,1,7,192
39,0,0,2,7,192
25,0,1,2,7,192
16,0,2,2,7,192
7,0,3,2,7,192
12,0,4,2,7,192
19,0,5,2,7,192
18,0,6,2,7,192
20,0,7,2,7,192
8,0,8,2,7,192
12,0,9,2,7,192
6,0,10,2,7,192
5,0,11,2,7,192
1,0,12,2,7,192
3,0,13,2,7,192
2,0,14,2,7,192
1,0,15,2,7,192
1,0,16,2,7,192
35,1,0,2,7,192
11,1,1,2,7,192
5,1,2,2,7,192
8,1,3,2,7,192
19,1,4,2,7,192
16,1,5,2,7,192
27,1,6,2,7,192
23,1,7,2,7,192
25,1,8,2,7,192
24,1,9,2,7,192
10,1,10,2,7,192
6,1,11,2,7,192
9,1,12,2,7,192
3,1,13,2,7,192
0,1,14,2,7,192
1,1,15,2,7,192
2,1,16,2,7,192
5,0,0,3,7,192
2,0,1,3,7,192
3,0,2,3,7,192
0,0,3,3,7,192
2,0,4,3,7,192
6,0,5,3,7,192
4,0,6,3,7,192
2,0,7,3,7,192
4,0,8,3,7,192
5,0,9,3,7,192
4,0,10,3,7,192
1,0,11,3,7,192
1,0,12,3,7,192
1,0,13,3,7,192
0,0,14,3,7,192
0,0,15,3,7,192
0,0,16,3,7,192
3,1,0,3,7,192
0,1,1,3,7,192
0,1,2,3,7,192
0,1,3,3,7,192
1,1,4,3,7,192
1,1,5,3,7,192
4,1,6,3,7,192
3,1,7,3,7,192
3,1,8,3,7,192
2,1,9,3,7,192
3,1,10,3,7,192
3,1,11,3,7,192
0,1,12,3,7,192
0,1,13,3,7,192
0,1,14,3,7,192
0,1,15,3,7,192
0,1,16,3,7,192
4,0,0,4,7,192
0,0,1,4,7,192
4,0,2,4,7,192
21,0,3,4,7,192
3,0,4,4,7,192
11,0,5,4,7,192
2,0,6,4,7,192
6,0,7,4,7,192
2,0,8,4,7,192
3,0,9,4,7,192
5,0,10,4,7,192
3,0,11,4,7,192
1,0,12,4,7,192
1,0,13,4,7,192
1,0,14,4,7,192
0,0,15,4,7,192
0,0,16,4,7,192
4,1,0,4,7,192
0,1,1,4,7,192
0,1,2,4,7,192
2,1,3,4,7,192
2,1,4,4,7,192
3,1,5,4,7,192
3,1,6,4,7,192
0,1,7,4,7,192
3,1,8,4,7,192
3,1,9,4,7,192
5,1,10,4,7,192
1,1,11,4,7,192
1,1,12,4,7,192
0,1,13,4,7,192
1,1,14,4,7,192
3,1,15,4,7,192
0,1,16,4,7,192
6730,0,0,0,7,577
972,0,1,0,7,577
866,0,2,0,7,577
2008,0,3,0,7,577
1702,0,4,0,7,577
1465,0,5,0,7,577
1807,0,6,0,7,577
2478,0,7,0,7,577
2852,0,8,0,7,577
2923,0,9,0,7,577
2936,0,10,0,7,577
3650,0,11,0,7,577
3233,0,12,0,7,577
2463,0,13,0,7,577
1930,0,14,0,7,577
1366,0,15,0,7,577
1115,0,16,0,7,577
6289,1,0,0,7,577
963,1,1,0,7,577
816,1,2,0,7,577
1587,1,3,0,7,577
1683,1,4,0,7,577
1642,1,5,0,7,577
2031,1,6,0,7,577
2796,1,7,0,7,577
3352,1,8,0,7,577
3277,1,9,0,7,577
3189,1,10,0,7,577
4169,1,11,0,7,577
3339,1,12,0,7,577
2638,1,13,0,7,577
2238,1,14,0,7,577
1831,1,15,0,7,577
2104,1,16,0,7,577
164,0,0,1,7,577
19,0,1,1,7,577
14,0,2,1,7,577
30,0,3,1,7,577
24,0,4,1,7,577
10,0,5,1,7,577
24,0,6,1,7,577
18,0,7,1,7,577
24,0,8,1,7,577
8,0,9,1,7,577
8,0,10,1,7,577
10,0,11,1,7,577
7,0,12,1,7,577
6,0,13,1,7,577
1,0,14,1,7,577
0,0,15,1,7,577
0,0,16,1,7,577
132,1,0,1,7,577
16,1,1,1,7,577
11,1,2,1,7,577
19,1,3,1,7,577
17,1,4,1,7,577
16,1,5,1,7,577
16,1,6,1,7,577
23,1,7,1,7,577
24,1,8,1,7,577
18,1,9,1,7,577
8,1,10,1,7,577
12,1,11,1,7,577
7,1,12,1,7,577
9,1,13,1,7,577
4,1,14,1,7,577
0,1,15,1,7,577
5,1,16,1,7,577
43,0,0,2,7,577
7,0,1,2,7,577
5,0,2,2,7,577
14,0,3,2,7,577
13,0,4,2,7,577
7,0,5,2,7,577
19,0,6,2,7,577
18,0,7,2,7,577
12,0,8,2,7,577
11,0,9,2,7,577
9,0,10,2,7,577
7,0,11,2,7,577
5,0,12,2,7,577
3,0,13,2,7,577
5,0,14,2,7,577
1,0,15,2,7,577
1,0,16,2,7,577
48,1,0,2,7,577
4,1,1,2,7,577
1,1,2,2,7,577
5,1,3,2,7,577
19,1,4,2,7,577
20,1,5,2,7,577
24,1,6,2,7,577
36,1,7,2,7,577
18,1,8,2,7,577
14,1,9,2,7,577
19,1,10,2,7,577
14,1,11,2,7,577
5,1,12,2,7,577
5,1,13,2,7,577
1,1,14,2,7,577
1,1,15,2,7,577
0,1,16,2,7,577
11,0,0,3,7,577
2,0,1,3,7,577
2,0,2,3,7,577
1,0,3,3,7,577
4,0,4,3,7,577
6,0,5,3,7,577
1,0,6,3,7,577
7,0,7,3,7,577
8,0,8,3,7,577
3,0,9,3,7,577
4,0,10,3,7,577
2,0,11,3,7,577
0,0,12,3,7,577
0,0,13,3,7,577
0,0,14,3,7,577
0,0,15,3,7,577
1,0,16,3,7,577
12,1,0,3,7,577
1,1,1,3,7,577
1,1,2,3,7,577
1,1,3,3,7,577
4,1,4,3,7,577
4,1,5,3,7,577
10,1,6,3,7,577
9,1,7,3,7,577
1,1,8,3,7,577
4,1,9,3,7,577
6,1,10,3,7,577
3,1,11,3,7,577
1,1,12,3,7,577
0,1,13,3,7,577
1,1,14,3,7,577
0,1,15,3,7,577
1,1,16,3,7,577
5,0,0,4,7,577
1,0,1,4,7,577
13,0,2,4,7,577
23,0,3,4,7,577
4,0,4,4,7,577
8,0,5,4,7,577
6,0,6,4,7,577
3,0,7,4,7,577
4,0,8,4,7,577
5,0,9,4,7,577
3,0,10,4,7,577
2,0,11,4,7,577
7,0,12,4,7,577
2,0,13,4,7,577
2,0,14,4,7,577
1,0,15,4,7,577
0,0,16,4,7,577
8,1,0,4,7,577
2,1,1,4,7,577
2,1,2,4,7,577
