population_size,sex,age,ethnicity,pa_id
18,male,Age 15 and below,black,18
5,male,Age 16 to 17,black,18
7,male,Age 18 to 19,black,18
4,male,Age 20 to 24,black,18
5,male,Age 25 to 29,black,18
7,male,Age 30 to 34,black,18
12,male,Age 35 to 39,black,18
10,male,Age 40 to 44,black,18
15,male,Age 45 to 49,black,18
4,male,Age 50 to 54,black,18
2,male,Age 55 to 59,black,18
3,male,Age 60 to 64,black,18
2,male,Age 65 to 69,black,18
0,male,Age 70 to 74,black,18
1,male,Age 75 to 79,black,18
1,male,Age 80 to 84,black,18
0,male,Age 85 and over,black,18
25,female,Age 15 and below,black,18
11,female,Age 16 to 17,black,18
4,female,Age 18 to 19,black,18
5,female,Age 20 to 24,black,18
12,female,Age 25 to 29,black,18
6,female,Age 30 to 34,black,18
8,female,Age 35 to 39,black,18
13,female,Age 40 to 44,black,18
12,female,Age 45 to 49,black,18
6,female,Age 50 to 54,black,18
8,female,Age 55 to 59,black,18
6,female,Age 60 to 64,black,18
2,female,Age 65 to 69,black,18
1,female,Age 70 to 74,black,18
1,female,Age 75 to 79,black,18
1,female,Age 80 to 84,black,18
0,female,Age 85 and over,black,18
9,male,Age 15 and below,other,18
3,male,Age 16 to 17,other,18
0,male,Age 18 to 19,other,18
3,male,Age 20 to 24,other,18
3,male,Age 25 to 29,other,18
4,male,Age 30 to 34,other,18
3,male,Age 35 to 39,other,18
8,male,Age 40 to 44,other,18
5,male,Age 45 to 49,other,18
7,male,Age 50 to 54,other,18
3,male,Age 55 to 59,other,18
1,male,Age 60 to 64,other,18
2,male,Age 65 to 69,other,18
4,male,Age 70 to 74,other,18
2,male,Age 75 to 79,other,18
2,male,Age 80 to 84,other,18
0,male,Age 85 and over,other,18
5,female,Age 15 and below,other,18
0,female,Age 16 to 17,other,18
0,female,Age 18 to 19,other,18
0,female,Age 20 to 24,other,18
4,female,Age 25 to 29,other,18
5,female,Age 30 to 34,other,18
9,female,Age 35 to 39,other,18
6,female,Age 40 to 44,other,18
4,female,Age 45 to 49,other,18
7,female,Age 50 to 54,other,18
1,female,Age 55 to 59,other,18
1,female,Age 60 to 64,other,18
1,female,Age 65 to 69,other,18
0,female,Age 70 to 74,other,18
2,female,Age 75 to 79,other,18
4,female,Age 80 to 84,other,18
1,female,Age 85 and over,other,18
9802,male,Age 15 and below,white,19
1331,male,Age 16 to 17,white,19
1339,male,Age 18 to 19,white,19
3003,male,Age 20 to 24,white,19
2920,male,Age 25 to 29,white,19
2954,male,Age 30 to 34,white,19
3303,male,Age 35 to 39,white,19
4109,male,Age 40 to 44,white,19
4097,male,Age 45 to 49,white,19
3655,male,Age 50 to 54,white,19
3336,male,Age 55 to 59,white,19
3596,male,Age 60 to 64,white,19
3017,male,Age 65 to 69,white,19
2321,male,Age 70 to 74,white,19
1562,male,Age 75 to 79,white,19
1005,male,Age 80 to 84,white,19
747,male,Age 85 and over,white,19
9418,female,Age 15 and below,white,19
1281,female,Age 16 to 17,white,19
1186,female,Age 18 to 19,white,19
3068,female,Age 20 to 24,white,19
3022,female,Age 25 to 29,white,19
3109,female,Age 30 to 34,white,19
3399,female,Age 35 to 39,white,19
4100,female,Age 40 to 44,white,19
4129,female,Age 45 to 49,white,19
3684,female,Age 50 to 54,white,19
3335,female,Age 55 to 59,white,19
3676,female,Age 60 to 64,white,19
3177,female,Age 65 to 69,white,19
2400,female,Age 70 to 74,white,19
1888,female,Age 75 to 79,white,19
1411,female,Age 80 to 84,white,19
1574,female,Age 85 and over,white,19
219,male,Age 15 and below,mixed,19
22,male,Age 16 to 17,mixed,19
16,male,Age 18 to 19,mixed,19
34,male,Age 20 to 24,mixed,19
21,male,Age 25 to 29,mixed,19
17,male,Age 30 to 34,mixed,19
21,male,Age 35 to 39,mixed,19
16,male,Age 40 to 44,mixed,19
20,male,Age 45 to 49,mixed,19
7,male,Age 50 to 54,mixed,19
9,male,Age 55 to 59,mixed,19
5,male,Age 60 to 64,mixed,19
7,male,Age 65 to 69,mixed,19
3,male,Age 70 to 74,mixed,19
1,male,Age 75 to 79,mixed,19
1,male,Age 80 to 84,mixed,19
3,male,Age 85 and over,mixed,19
208,female,Age 15 and below,mixed,19
19,female,Age 16 to 17,mixed,19
15,female,Age 18 to 19,mixed,19
34,female,Age 20 to 24,mixed,19
25,female,Age 25 to 29,mixed,19
22,female,Age 30 to 34,mixed,19
27,female,Age 35 to 39,mixed,19
23,female,Age 40 to 44,mixed,19
11,female,Age 45 to 49,mixed,19
10,female,Age 50 to 54,mixed,19
4,female,Age 55 to 59,mixed,19
5,female,Age 60 to 64,mixed,19
6,female,Age 65 to 69,mixed,19
6,female,Age 70 to 74,mixed,19
4,female,Age 75 to 79,mixed,19
3,female,Age 80 to 84,mixed,19
2,female,Age 85 and over,mixed,19
101,male,Age 15 and below,asian,19
8,male,Age 16 to 17,asian,19
6,male,Age 18 to 19,asian,19
38,male,Age 20 to 24,asian,19
31,male,Age 25 to 29,asian,19
42,male,Age 30 to 34,asian,19
57,male,Age 35 to 39,asian,19
38,male,Age 40 to 44,asian,19
37,male,Age 45 to 49,asian,19
24,male,Age 50 to 54,asian,19
20,male,Age 55 to 59,asian,19
13,male,Age 60 to 64,asian,19
9,male,Age 65 to 69,asian,19
10,male,Age 70 to 74,asian,19
4,male,Age 75 to 79,asian,19
3,male,Age 80 to 84,asian,19
0,male,Age 85 and over,asian,19
111,female,Age 15 and below,asian,19
9,female,Age 16 to 17,asian,19
11,female,Age 18 to 19,asian,19
24,female,Age 20 to 24,asian,19
39,female,Age 25 to 29,asian,19
47,female,Age 30 to 34,asian,19
56,female,Age 35 to 39,asian,19
47,female,Age 40 to 44,asian,19
40,female,Age 45 to 49,asian,19
17,female,Age 50 to 54,asian,19
21,female,Age 55 to 59,asian,19
23,female,Age 60 to 64,asian,19
4,female,Age 65 to 69,asian,19
7,female,Age 70 to 74,asian,19
4,female,Age 75 to 79,asian,19
5,female,Age 80 to 84,asian,19
2,female,Age 85 and over,asian,19
24,male,Age 15 and below,black,19
2,male,Age 16 to 17,black,19
6,male,Age 18 to 19,black,19
7,male,Age 20 to 24,black,19
6,male,Age 25 to 29,black,19
20,male,Age 30 to 34,black,19
13,male,Age 35 to 39,black,19
18,male,Age 40 to 44,black,19
21,male,Age 45 to 49,black,19
14,male,Age 50 to 54,black,19
8,male,Age 55 to 59,black,19
4,male,Age 60 to 64,black,19
3,male,Age 65 to 69,black,19
6,male,Age 70 to 74,black,19
4,male,Age 75 to 79,black,19
0,male,Age 80 to 84,black,19
1,male,Age 85 and over,black,19
29,female,Age 15 and below,black,19
1,female,Age 16 to 17,black,19
3,female,Age 18 to 19,black,19
7,female,Age 20 to 24,black,19
11,female,Age 25 to 29,black,19
11,female,Age 30 to 34,black,19
14,female,Age 35 to 39,black,19
12,female,Age 40 to 44,black,19
17,female,Age 45 to 49,black,19
15,female,Age 50 to 54,black,19
10,female,Age 55 to 59,black,19
9,female,Age 60 to 64,black,19
6,female,Age 65 to 69,black,19
2,female,Age 70 to 74,black,19
0,female,Age 75 to 79,black,19
0,female,Age 80 to 84,black,19
0,female,Age 85 and over,black,19
17,male,Age 15 and below,other,19
3,male,Age 16 to 17,other,19
2,male,Age 18 to 19,other,19
5,male,Age 20 to 24,other,19
13,male,Age 25 to 29,other,19
12,male,Age 30 to 34,other,19
8,male,Age 35 to 39,other,19
8,male,Age 40 to 44,other,19
9,male,Age 45 to 49,other,19
2,male,Age 50 to 54,other,19
2,male,Age 55 to 59,other,19
0,male,Age 60 to 64,other,19
1,male,Age 65 to 69,other,19
0,male,Age 70 to 74,other,19
0,male,Age 75 to 79,other,19
0,male,Age 80 to 84,other,19
0,male,Age 85 and over,other,19
16,female,Age 15 and below,other,19
1,female,Age 16 to 17,other,19
0,female,Age 18 to 19,other,19
4,female,Age 20 to 24,other,19
4,female,Age 25 to 29,other,19
3,female,Age 30 to 34,other,19
9,female,Age 35 to 39,other,19
8,female,Age 40 to 44,other,19
2,female,Age 45 to 49,other,19
1,female,Age 50 to 54,other,19
0,female,Age 55 to 59,other,19
1,female,Age 60 to 64,other,19
2,female,Age 65 to 69,other,19
1,female,Age 70 to 74,other,19
0,female,Age 75 to 79,other,19
0,female,Age 80 to 84,other,19
1,female,Age 85 and over,other,19
11395,male,Age 15 and below,white,20
1482,male,Age 16 to 17,white,20
1361,male,Age 18 to 19,white,20
2845,male,Age 20 to 24,white,20
2766,male,Age 25 to 29,white,20
2852,male,Age 30 to 34,white,20
3341,male,Age 35 to 39,white,20
4263,male,Age 40 to 44,white,20
4249,male,Age 45 to 49,white,20
3507,male,Age 50 to 54,white,20
3198,male,Age 55 to 59,white,20
3620,male,Age 60 to 64,white,20
2895,male,Age 65 to 69,white,20
2175,male,Age 70 to 74,white,20
1661,male,Age 75 to 79,white,20
1112,male,Age 80 to 84,white,20
903,male,Age 85 and over,white,20
10933,female,Age 15 and below,white,20
1368,female,Age 16 to 17,white,20
1221,female,Age 18 to 19,white,20
2893,female,Age 20 to 24,white,20
3218,female,Age 25 to 29,white,20
3159,female,Age 30 to 34,white,20
3520,female,Age 35 to 39,white,20
4503,female,Age 40 to 44,white,20
4299,female,Age 45 to 49,white,20
3629,female,Age 50 to 54,white,20
3338,female,Age 55 to 59,white,20
3888,female,Age 60 to 64,white,20
3178,female,Age 65 to 69,white,20
2362,female,Age 70 to 74,white,20
1986,female,Age 75 to 79,white,20
1592,female,Age 80 to 84,white,20
1808,female,Age 85 and over,white,20
388,male,Age 15 and below,mixed,20
35,male,Age 16 to 17,mixed,20
45,male,Age 18 to 19,mixed,20
56,male,Age 20 to 24,mixed,20
45,male,Age 25 to 29,mixed,20
35,male,Age 30 to 34,mixed,20
42,male,Age 35 to 39,mixed,20
44,male,Age 40 to 44,mixed,20
58,male,Age 45 to 49,mixed,20
18,male,Age 50 to 54,mixed,20
17,male,Age 55 to 59,mixed,20
10,male,Age 60 to 64,mixed,20
9,male,Age 65 to 69,mixed,20
8,male,Age 70 to 74,mixed,20
7,male,Age 75 to 79,mixed,20
7,male,Age 80 to 84,mixed,20
2,male,Age 85 and over,mixed,20
419,female,Age 15 and below,mixed,20
49,female,Age 16 to 17,mixed,20
38,female,Age 18 to 19,mixed,20
51,female,Age 20 to 24,mixed,20
55,female,Age 25 to 29,mixed,20
40,female,Age 30 to 34,mixed,20
44,female,Age 35 to 39,mixed,20
38,female,Age 40 to 44,mixed,20
36,female,Age 45 to 49,mixed,20
22,female,Age 50 to 54,mixed,20
14,female,Age 55 to 59,mixed,20
15,female,Age 60 to 64,mixed,20
12,female,Age 65 to 69,mixed,20
8,female,Age 70 to 74,mixed,20
5,female,Age 75 to 79,mixed,20
3,female,Age 80 to 84,mixed,20
7,female,Age 85 and over,mixed,20
437,male,Age 15 and below,asian,20
97,male,Age 16 to 17,asian,20
93,male,Age 18 to 19,asian,20
154,male,Age 20 to 24,asian,20
136,male,Age 25 to 29,asian,20
131,male,Age 30 to 34,asian,20
171,male,Age 35 to 39,asian,20
218,male,Age 40 to 44,asian,20
215,male,Age 45 to 49,asian,20
106,male,Age 50 to 54,asian,20
64,male,Age 55 to 59,asian,20
46,male,Age 60 to 64,asian,20
35,male,Age 65 to 69,asian,20
30,male,Age 70 to 74,asian,20
11,male,Age 75 to 79,asian,20
4,male,Age 80 to 84,asian,20
1,male,Age 85 and over,asian,20
445,female,Age 15 and below,asian,20
77,female,Age 16 to 17,asian,20
80,female,Age 18 to 19,asian,20
164,female,Age 20 to 24,asian,20
140,female,Age 25 to 29,asian,20
188,female,Age 30 to 34,asian,20
258,female,Age 35 to 39,asian,20
224,female,Age 40 to 44,asian,20
170,female,Age 45 to 49,asian,20
92,female,Age 50 to 54,asian,20
60,female,Age 55 to 59,asian,20
70,female,Age 60 to 64,asian,20
34,female,Age 65 to 69,asian,20
13,female,Age 70 to 74,asian,20
14,female,Age 75 to 79,asian,20
6,female,Age 80 to 84,asian,20
7,female,Age 85 and over,asian,20
216,male,Age 15 and below,black,20
22,male,Age 16 to 17,black,20
13,male,Age 18 to 19,black,20
23,male,Age 20 to 24,black,20
22,male,Age 25 to 29,black,20
45,male,Age 30 to 34,black,20
58,male,Age 35 to 39,black,20
74,male,Age 40 to 44,black,20
65,male,Age 45 to 49,black,20
42,male,Age 50 to 54,black,20
21,male,Age 55 to 59,black,20
9,male,Age 60 to 64,black,20
12,male,Age 65 to 69,black,20
2,male,Age 70 to 74,black,20
5,male,Age 75 to 79,black,20
1,male,Age 80 to 84,black,20
3,male,Age 85 and over,black,20
237,female,Age 15 and below,black,20
15,female,Age 16 to 17,black,20
15,female,Age 18 to 19,black,20
28,female,Age 20 to 24,black,20
42,female,Age 25 to 29,black,20
60,female,Age 30 to 34,black,20
91,female,Age 35 to 39,black,20
80,female,Age 40 to 44,black,20
69,female,Age 45 to 49,black,20
39,female,Age 50 to 54,black,20
26,female,Age 55 to 59,black,20
12,female,Age 60 to 64,black,20
16,female,Age 65 to 69,black,20
6,female,Age 70 to 74,black,20
3,female,Age 75 to 79,black,20
1,female,Age 80 to 84,black,20
2,female,Age 85 and over,black,20
34,male,Age 15 and below,other,20
18,male,Age 16 to 17,other,20
8,male,Age 18 to 19,other,20
20,male,Age 20 to 24,other,20
17,male,Age 25 to 29,other,20
20,male,Age 30 to 34,other,20
16,male,Age 35 to 39,other,20
19,male,Age 40 to 44,other,20
14,male,Age 45 to 49,other,20
9,male,Age 50 to 54,other,20
9,male,Age 55 to 59,other,20
6,male,Age 60 to 64,other,20
2,male,Age 65 to 69,other,20
6,male,Age 70 to 74,other,20
0,male,Age 75 to 79,other,20
1,male,Age 80 to 84,other,20
0,male,Age 85 and over,other,20
41,female,Age 15 and below,other,20
1,female,Age 16 to 17,other,20
5,female,Age 18 to 19,other,20
11,female,Age 20 to 24,other,20
29,female,Age 25 to 29,other,20
18,female,Age 30 to 34,other,20
18,female,Age 35 to 39,other,20
20,female,Age 40 to 44,other,20
21,female,Age 45 to 49,other,20
7,female,Age 50 to 54,other,20
2,female,Age 55 to 59,other,20
3,female,Age 60 to 64,other,20
2,female,Age 65 to 69,other,20
4,female,Age 70 to 74,other,20
5,female,Age 75 to 79,other,20
2,female,Age 80 to 84,other,20
0,female,Age 85 and over,other,20
7543,male,Age 15 and below,white,21
1094,male,Age 16 to 17,white,21
998,male,Age 18 to 19,white,21
2459,male,Age 20 to 24,white,21
2455,male,Age 25 to 29,white,21
2355,male,Age 30 to 34,white,21
2441,male,Age 35 to 39,white,21
3095,male,Age 40 to 44,white,21
3269,male,Age 45 to 49,white,21
2900,male,Age 50 to 54,white,21
2379,male,Age 55 to 59,white,21
2727,male,Age 60 to 64,white,21
2046,male,Age 65 to 69,white,21
1554,male,Age 70 to 74,white,21
1158,male,Age 75 to 79,white,21
706,male,Age 80 to 84,white,21
561,male,Age 85 and over,white,21
6991,female,Age 15 and below,white,21
1000,female,Age 16 to 17,white,21
1008,female,Age 18 to 19,white,21
2655,female,Age 20 to 24,white,21
2767,female,Age 25 to 29,white,21
2365,female,Age 30 to 34,white,21
2552,female,Age 35 to 39,white,21
3263,female,Age 40 to 44,white,21
3252,female,Age 45 to 49,white,21
2736,female,Age 50 to 54,white,21
2400,female,Age 55 to 59,white,21
2627,female,Age 60 to 64,white,21
2172,female,Age 65 to 69,white,21
1890,female,Age 70 to 74,white,21
1537,female,Age 75 to 79,white,21
1070,female,Age 80 to 84,white,21
1167,female,Age 85 and over,white,21
422,male,Age 15 and below,mixed,21
53,male,Age 16 to 17,mixed,21
26,male,Age 18 to 19,mixed,21
63,male,Age 20 to 24,mixed,21
37,male,Age 25 to 29,mixed,21
39,male,Age 30 to 34,mixed,21
41,male,Age 35 to 39,mixed,21
39,male,Age 40 to 44,mixed,21
37,male,Age 45 to 49,mixed,21
29,male,Age 50 to 54,mixed,21
7,male,Age 55 to 59,mixed,21
8,male,Age 60 to 64,mixed,21
4,male,Age 65 to 69,mixed,21
3,male,Age 70 to 74,mixed,21
3,male,Age 75 to 79,mixed,21
2,male,Age 80 to 84,mixed,21
0,male,Age 85 and over,mixed,21
382,female,Age 15 and below,mixed,21
42,female,Age 16 to 17,mixed,21
39,female,Age 18 to 19,mixed,21
59,female,Age 20 to 24,mixed,21
49,female,Age 25 to 29,mixed,21
34,female,Age 30 to 34,mixed,21
39,female,Age 35 to 39,mixed,21
51,female,Age 40 to 44,mixed,21
32,female,Age 45 to 49,mixed,21
16,female,Age 50 to 54,mixed,21
5,female,Age 55 to 59,mixed,21
5,female,Age 60 to 64,mixed,21
12,female,Age 65 to 69,mixed,21
5,female,Age 70 to 74,mixed,21
2,female,Age 75 to 79,mixed,21
4,female,Age 80 to 84,mixed,21
1,female,Age 85 and over,mixed,21
1257,male,Age 15 and below,asian,21
139,male,Age 16 to 17,asian,21
107,male,Age 18 to 19,asian,21
348,male,Age 20 to 24,asian,21
415,male,Age 25 to 29,asian,21
386,male,Age 30 to 34,asian,21
332,male,Age 35 to 39,asian,21
308,male,Age 40 to 44,asian,21
228,male,Age 45 to 49,asian,21
237,male,Age 50 to 54,asian,21
218,male,Age 55 to 59,asian,21
126,male,Age 60 to 64,asian,21
91,male,Age 65 to 69,asian,21
86,male,Age 70 to 74,asian,21
54,male,Age 75 to 79,asian,21
25,male,Age 80 to 84,asian,21
21,male,Age 85 and over,asian,21
1198,female,Age 15 and below,asian,21
141,female,Age 16 to 17,asian,21
112,female,Age 18 to 19,asian,21
318,female,Age 20 to 24,asian,21
439,female,Age 25 to 29,asian,21
433,female,Age 30 to 34,asian,21
389,female,Age 35 to 39,asian,21
267,female,Age 40 to 44,asian,21
247,female,Age 45 to 49,asian,21
256,female,Age 50 to 54,asian,21
182,female,Age 55 to 59,asian,21
168,female,Age 60 to 64,asian,21
91,female,Age 65 to 69,asian,21
89,female,Age 70 to 74,asian,21
55,female,Age 75 to 79,asian,21
33,female,Age 80 to 84,asian,21
22,female,Age 85 and over,asian,21
153,male,Age 15 and below,black,21
16,male,Age 16 to 17,black,21
23,male,Age 18 to 19,black,21
34,male,Age 20 to 24,black,21
45,male,Age 25 to 29,black,21
56,male,Age 30 to 34,black,21
69,male,Age 35 to 39,black,21
53,male,Age 40 to 44,black,21
36,male,Age 45 to 49,black,21
35,male,Age 50 to 54,black,21
19,male,Age 55 to 59,black,21
7,male,Age 60 to 64,black,21
6,male,Age 65 to 69,black,21
6,male,Age 70 to 74,black,21
2,male,Age 75 to 79,black,21
2,male,Age 80 to 84,black,21
1,male,Age 85 and over,black,21
146,female,Age 15 and below,black,21
12,female,Age 16 to 17,black,21
10,female,Age 18 to 19,black,21
34,female,Age 20 to 24,black,21
60,female,Age 25 to 29,black,21
64,female,Age 30 to 34,black,21
62,female,Age 35 to 39,black,21
45,female,Age 40 to 44,black,21
43,female,Age 45 to 49,black,21
22,female,Age 50 to 54,black,21
12,female,Age 55 to 59,black,21
8,female,Age 60 to 64,black,21
7,female,Age 65 to 69,black,21
7,female,Age 70 to 74,black,21
0,female,Age 75 to 79,black,21
1,female,Age 80 to 84,black,21
1,female,Age 85 and over,black,21
34,male,Age 15 and below,other,21
4,male,Age 16 to 17,other,21
2,male,Age 18 to 19,other,21
9,male,Age 20 to 24,other,21
14,male,Age 25 to 29,other,21
16,male,Age 30 to 34,other,21
17,male,Age 35 to 39,other,21
9,male,Age 40 to 44,other,21
13,male,Age 45 to 49,other,21
12,male,Age 50 to 54,other,21
4,male,Age 55 to 59,other,21
7,male,Age 60 to 64,other,21
0,male,Age 65 to 69,other,21
1,male,Age 70 to 74,other,21
0,male,Age 75 to 79,other,21
2,male,Age 80 to 84,other,21
1,male,Age 85 and over,other,21
32,female,Age 15 and below,other,21
5,female,Age 16 to 17,other,21
1,female,Age 18 to 19,other,21
9,female,Age 20 to 24,other,21
12,female,Age 25 to 29,other,21
8,female,Age 30 to 34,other,21
6,female,Age 35 to 39,other,21
6,female,Age 40 to 44,other,21
6,female,Age 45 to 49,other,21
2,female,Age 50 to 54,other,21
3,female,Age 55 to 59,other,21
0,female,Age 60 to 64,other,21
0,female,Age 65 to 69,other,21
1,female,Age 70 to 74,other,21
0,female,Age 75 to 79,other,21
0,female,Age 80 to 84,other,21
0,female,Age 85 and over,other,21
8975,male,Age 15 and below,white,22
1179,male,Age 16 to 17,white,22
904,male,Age 18 to 19,white,22
2311,male,Age 20 to 24,white,22
2736,male,Age 25 to 29,white,22
3171,male,Age 30 to 34,white,22
3394,male,Age 35 to 39,white,22
3749,male,Age 40 to 44,white,22
3885,male,Age 45 to 49,white,22
3343,male,Age 50 to 54,white,22
2669,male,Age 55 to 59,white,22
2896,male,Age 60 to 64,white,22
2091,male,Age 65 to 69,white,22
1666,male,Age 70 to 74,white,22
1295,male,Age 75 to 79,white,22
863,male,Age 80 to 84,white,22
629,male,Age 85 and over,white,22
8433,female,Age 15 and below,white,22
1035,female,Age 16 to 17,white,22
928,female,Age 18 to 19,white,22
2455,female,Age 20 to 24,white,22
2918,female,Age 25 to 29,white,22
3191,female,Age 30 to 34,white,22
3355,female,Age 35 to 39,white,22
3862,female,Age 40 to 44,white,22
3757,female,Age 45 to 49,white,22
3230,female,Age 50 to 54,white,22
2812,female,Age 55 to 59,white,22
2853,female,Age 60 to 64,white,22
2283,female,Age 65 to 69,white,22
1861,female,Age 70 to 74,white,22
1555,female,Age 75 to 79,white,22
1242,female,Age 80 to 84,white,22
1352,female,Age 85 and over,white,22
867,male,Age 15 and below,mixed,22
63,male,Age 16 to 17,mixed,22
69,male,Age 18 to 19,mixed,22
123,male,Age 20 to 24,mixed,22
104,male,Age 25 to 29,mixed,22
65,male,Age 30 to 34,mixed,22
75,male,Age 35 to 39,mixed,22
57,male,Age 40 to 44,mixed,22
33,male,Age 45 to 49,mixed,22
30,male,Age 50 to 54,mixed,22
14,male,Age 55 to 59,mixed,22
13,male,Age 60 to 64,mixed,22
7,male,Age 65 to 69,mixed,22
8,male,Age 70 to 74,mixed,22
4,male,Age 75 to 79,mixed,22
4,male,Age 80 to 84,mixed,22
5,male,Age 85 and over,mixed,22
752,female,Age 15 and below,mixed,22
86,female,Age 16 to 17,mixed,22
44,female,Age 18 to 19,mixed,22
123,female,Age 20 to 24,mixed,22
81,female,Age 25 to 29,mixed,22
72,female,Age 30 to 34,mixed,22
48,female,Age 35 to 39,mixed,22
58,female,Age 40 to 44,mixed,22
47,female,Age 45 to 49,mixed,22
31,female,Age 50 to 54,mixed,22
20,female,Age 55 to 59,mixed,22
16,female,Age 60 to 64,mixed,22
8,female,Age 65 to 69,mixed,22
7,female,Age 70 to 74,mixed,22
8,female,Age 75 to 79,mixed,22
6,female,Age 80 to 84,mixed,22
5,female,Age 85 and over,mixed,22
1473,male,Age 15 and below,asian,22
139,male,Age 16 to 17,asian,22
135,male,Age 18 to 19,asian,22
300,male,Age 20 to 24,asian,22
458,male,Age 25 to 29,asian,22
451,male,Age 30 to 34,asian,22
426,male,Age 35 to 39,asian,22
320,male,Age 40 to 44,asian,22
216,male,Age 45 to 49,asian,22
210,male,Age 50 to 54,asian,22
157,male,Age 55 to 59,asian,22
86,male,Age 60 to 64,asian,22
