population_size,sex,age,ethnicity,pa_id
2896,0,11,0,22
2091,0,12,0,22
1666,0,13,0,22
1295,0,14,0,22
863,0,15,0,22
629,0,16,0,22
8433,1,0,0,22
1035,1,1,0,22
928,1,2,0,22
2455,1,3,0,22
2918,1,4,0,22
3191,1,5,0,22
3355,1,6,0,22
3862,1,7,0,22
3757,1,8,0,22
3230,1,9,0,22
2812,1,10,0,22
2853,1,11,0,22
2283,1,12,0,22
1861,1,13,0,22
1555,1,14,0,22
1242,1,15,0,22
1352,1,16,0,22
867,0,0,3,22
63,0,1,3,22
69,0,2,3,22
123,0,3,3,22
104,0,4,3,22
65,0,5,3,22
75,0,6,3,22
57,0,7,3,22
33,0,8,3,22
30,0,9,3,22
14,0,10,3,22
13,0,11,3,22
7,0,12,3,22
8,0,13,3,22
4,0,14,3,22
4,0,15,3,22
5,0,16,3,22
752,1,0,3,22
86,1,1,3,22
44,1,2,3,22
123,1,3,3,22
81,1,4,3,22
72,1,5,3,22
48,1,6,3,22
58,1,7,3,22
47,1,8,3,22
31,1,9,3,22
20,1,10,3,22
16,1,11,3,22
8,1,12,3,22
7,1,13,3,22
8,1,14,3,22
6,1,15,3,22
5,1,16,3,22
1473,0,0,1,22
139,0,1,1,22
135,0,2,1,22
300,0,3,1,22
458,0,4,1,22
451,0,5,1,22
426,0,6,1,22
320,0,7,1,22
216,0,8,1,22
210,0,9,1,22
157,0,10,1,22
86,0,11,1,22
59,0,12,1,22
53,0,13,1,22
37,0,14,1,22
22,0,15,1,22
14,0,16,1,22
1377,1,0,1,22
130,1,1,1,22
125,1,2,1,22
287,1,3,1,22
462,1,4,1,22
529,1,5,1,22
425,1,6,1,22
328,1,7,1,22
200,1,8,1,22
180,1,9,1,22
167,1,10,1,22
121,1,11,1,22
54,1,12,1,22
51,1,13,1,22
44,1,14,1,22
20,1,15,1,22
12,1,16,1,22
306,0,0,2,22
34,0,1,2,22
57,0,2,2,22
105,0,3,2,22
87,0,4,2,22
134,0,5,2,22
133,0,6,2,22
134,0,7,2,22
162,0,8,2,22
99,0,9,2,22
37,0,10,2,22
22,0,11,2,22
21,0,12,2,22
36,0,13,2,22
24,0,14,2,22
12,0,15,2,22
5,0,16,2,22
289,1,0,2,22
35,1,1,2,22
35,1,2,2,22
85,1,3,2,22
108,1,4,2,22
154,1,5,2,22
119,1,6,2,22
144,1,7,2,22
114,1,8,2,22
90,1,9,2,22
41,1,10,2,22
42,1,11,2,22
27,1,12,2,22
35,1,13,2,22
17,1,14,2,22
6,1,15,2,22
5,1,16,2,22
71,0,0,4,22
6,0,1,4,22
6,0,2,4,22
13,0,3,4,22
32,0,4,4,22
15,0,5,4,22
21,0,6,4,22
27,0,7,4,22
17,0,8,4,22
12,0,9,4,22
18,0,10,4,22
12,0,11,4,22
7,0,12,4,22
5,0,13,4,22
1,0,14,4,22
1,0,15,4,22
0,0,16,4,22
76,1,0,4,22
8,1,1,4,22
5,1,2,4,22
19,1,3,4,22
26,1,4,4,22
31,1,5,4,22
26,1,6,4,22
14,1,7,4,22
23,1,8,4,22
11,1,9,4,22
14,1,10,4,22
10,1,11,4,22
11,1,12,4,22
17,1,13,4,22
2,1,14,4,22
3,1,15,4,22
2,1,16,4,22
11332,0,0,0,26
1412,0,1,0,26
1328,0,2,0,26
3157,0,3,0,26
3684,0,4,0,26
3748,0,5,0,26
3960,0,6,0,26
4585,0,7,0,26
4555,0,8,0,26
3885,0,9,0,26
3309,0,10,0,26
3483,0,11,0,26
2651,0,12,0,26
2093,0,13,0,26
1591,0,14,0,26
1004,0,15,0,26
720,0,16,0,26
11057,1,0,0,26
1406,1,1,0,26
1161,1,2,0,26
2849,1,3,0,26
3766,1,4,0,26
3741,1,5,0,26
4209,1,6,0,26
4620,1,7,0,26
4622,1,8,0,26
3766,1,9,0,26
3319,1,10,0,26
3594,1,11,0,26
2693,1,12,0,26
2223,1,13,0,26
1746,1,14,0,26
1493,1,15,0,26
1617,1,16,0,26
569,0,0,3,26
47,0,1,3,26
41,0,2,3,26
92,0,3,3,26
99,0,4,3,26
60,0,5,3,26
52,0,6,3,26
49,0,7,3,26
48,0,8,3,26
23,0,9,3,26
11,0,10,3,26
14,0,11,3,26
12,0,12,3,26
6,0,13,3,26
5,0,14,3,26
3,0,15,3,26
1,0,16,3,26
535,1,0,3,26
40,1,1,3,26
25,1,2,3,26
62,1,3,3,26
79,1,4,3,26
47,1,5,3,26
65,1,6,3,26
47,1,7,3,26
43,1,8,3,26
27,1,9,3,26
14,1,10,3,26
6,1,11,3,26
9,1,12,3,26
8,1,13,3,26
7,1,14,3,26
1,1,15,3,26
3,1,16,3,26
687,0,0,1,26
65,0,1,1,26
64,0,2,1,26
145,0,3,1,26
255,0,4,1,26
318,0,5,1,26
224,0,6,1,26
187,0,7,1,26
108,0,8,1,26
82,0,9,1,26
84,0,10,1,26
38,0,11,1,26
32,0,12,1,26
25,0,13,1,26
28,0,14,1,26
11,0,15,1,26
3,0,16,1,26
767,1,0,1,26
63,1,1,1,26
52,1,2,1,26
162,1,3,1,26
279,1,4,1,26
312,1,5,1,26
289,1,6,1,26
205,1,7,1,26
101,1,8,1,26
122,1,9,1,26
99,1,10,1,26
62,1,11,1,26
27,1,12,1,26
27,1,13,1,26
27,1,14,1,26
15,1,15,1,26
7,1,16,1,26
170,0,0,2,26
26,0,1,2,26
13,0,2,2,26
53,0,3,2,26
101,0,4,2,26
138,0,5,2,26
94,0,6,2,26
82,0,7,2,26
75,0,8,2,26
51,0,9,2,26
23,0,10,2,26
17,0,11,2,26
11,0,12,2,26
10,0,13,2,26
7,0,14,2,26
4,0,15,2,26
2,0,16,2,26
208,1,0,2,26
12,1,1,2,26
24,1,2,2,26
26,1,3,2,26
83,1,4,2,26
86,1,5,2,26
83,1,6,2,26
58,1,7,2,26
64,1,8,2,26
34,1,9,2,26
20,1,10,2,26
12,1,11,2,26
15,1,12,2,26
10,1,13,2,26
4,1,14,2,26
2,1,15,2,26
1,1,16,2,26
39,0,0,4,26
7,0,1,4,26
3,0,2,4,26
13,0,3,4,26
31,0,4,4,26
34,0,5,4,26
23,0,6,4,26
10,0,7,4,26
9,0,8,4,26
10,0,9,4,26
6,0,10,4,26
8,0,11,4,26
3,0,12,4,26
3,0,13,4,26
1,0,14,4,26
0,0,15,4,26
1,0,16,4,26
40,1,0,4,26
4,1,1,4,26
3,1,2,4,26
11,1,3,4,26
21,1,4,4,26
25,1,5,4,26
18,1,6,4,26
11,1,7,4,26
13,1,8,4,26
7,1,9,4,26
8,1,10,4,26
4,1,11,4,26
3,1,12,4,26
0,1,13,4,26
1,1,14,4,26
2,1,15,4,26
2,1,16,4,26
7271,0,0,0,28
998,0,1,0,28
872,0,2,0,28
2283,0,3,0,28
2341,0,4,0,28
2147,0,5,0,28
2238,0,6,0,28
2301,0,7,0,28
2224,0,8,0,28
2180,0,9,0,28
1797,0,10,0,28
1753,0,11,0,28
1160,0,12,0,28
957,0,13,0,28
815,0,14,0,28
669,0,15,0,28
505,0,16,0,28
6490,1,0,0,28
880,1,1,0,28
881,1,2,0,28
2325,1,3,0,28
2694,1,4,0,28
2555,1,5,0,28
2445,1,6,0,28
2473,1,7,0,28
2515,1,8,0,28
2176,1,9,0,28
1873,1,10,0,28
1736,1,11,0,28
1320,1,12,0,28
1252,1,13,0,28
1174,1,14,0,28
1086,1,15,0,28
1132,1,16,0,28
1467,0,0,3,28
127,0,1,3,28
96,0,2,3,28
196,0,3,3,28
125,0,4,3,28
125,0,5,3,28
121,0,6,3,28
96,0,7,3,28
65,0,8,3,28
60,0,9,3,28
23,0,10,3,28
11,0,11,3,28
15,0,12,3,28
11,0,13,3,28
6,0,14,3,28
1,0,15,3,28
1,0,16,3,28
1491,1,0,3,28
137,1,1,3,28
89,1,2,3,28
220,1,3,3,28
224,1,4,3,28
180,1,5,3,28
154,1,6,3,28
113,1,7,3,28
85,1,8,3,28
60,1,9,3,28
28,1,10,3,28
20,1,11,3,28
17,1,12,3,28
12,1,13,3,28
6,1,14,3,28
7,1,15,3,28
4,1,16,3,28
3235,0,0,1,28
266,0,1,1,28
284,0,2,1,28
1314,0,3,1,28
1674,0,4,1,28
1691,0,5,1,28
1272,0,6,1,28
815,0,7,1,28
503,0,8,1,28
417,0,9,1,28
271,0,10,1,28
169,0,11,1,28
130,0,12,1,28
125,0,13,1,28
83,0,14,1,28
32,0,15,1,28
18,0,16,1,28
3120,1,0,1,28
292,1,1,1,28
259,1,2,1,28
867,1,3,1,28
1439,1,4,1,28
1485,1,5,1,28
1060,1,6,1,28
675,1,7,1,28
435,1,8,1,28
350,1,9,1,28
311,1,10,1,28
206,1,11,1,28
147,1,12,1,28
125,1,13,1,28
71,1,14,1,28
35,1,15,1,28
17,1,16,1,28
4609,0,0,2,28
335,0,1,2,28
282,0,2,2,28
644,0,3,2,28
667,0,4,2,28
980,0,5,2,28
1165,0,6,2,28
1129,0,7,2,28
932,0,8,2,28
565,0,9,2,28
257,0,10,2,28
96,0,11,2,28
74,0,12,2,28
60,0,13,2,28
31,0,14,2,28
11,0,15,2,28
10,0,16,2,28
4413,1,0,2,28
346,1,1,2,28
289,1,2,2,28
808,1,3,2,28
1020,1,4,2,28
1424,1,5,2,28
1321,1,6,2,28
1281,1,7,2,28
897,1,8,2,28
501,1,9,2,28
259,1,10,2,28
133,1,11,2,28
116,1,12,2,28
90,1,13,2,28
38,1,14,2,28
25,1,15,2,28
7,1,16,2,28
329,0,0,4,28
33,0,1,4,28
16,0,2,4,28
51,0,3,4,28
99,0,4,4,28
103,0,5,4,28
133,0,6,4,28
134,0,7,4,28
77,0,8,4,28
45,0,9,4,28
34,0,10,4,28
14,0,11,4,28
10,0,12,4,28
9,0,13,4,28
2,0,14,4,28
3,0,15,4,28
2,0,16,4,28
399,1,0,4,28
18,1,1,4,28
21,1,2,4,28
66,1,3,4,28
102,1,4,4,28
125,1,5,4,28
93,1,6,4,28
76,1,7,4,28
60,1,8,4,28
38,1,9,4,28
10,1,10,4,28
19,1,11,4,28
13,1,12,4,28
3,1,13,4,28
2,1,14,4,28
3,1,15,4,28
1,1,16,4,28
7183,0,0,0,29
936,0,1,0,29
998,0,2,0,29
2251,0,3,0,29
2488,0,4,0,29
2130,0,5,0,29
2485,0,6,0,29
3061,0,7,0,29
3032,0,8,0,29
2655,0,9,0,29
2363,0,10,0,29
2430,0,11,0,29
1962,0,12,0,29
1475,0,13,0,29
1096,0,14,0,29
694,0,15,0,29
474,0,16,0,29
6905,1,0,0,29
905,1,1,0,29
897,1,2,0,29
2397,1,3,0,29
2501,1,4,0,29
2239,1,5,0,29
2436,1,6,0,29
2997,1,7,0,29
2923,1,8,0,29
2726,1,9,0,29
2346,1,10,0,29
2476,1,11,0,29
2036,1,12,0,29
1712,1,13,0,29
1386,1,14,0,29
1099,1,15,0,29
1021,1,16,0,29
111,0,0,3,29
17,0,1,3,29
8,0,2,3,29
30,0,3,3,29
23,0,4,3,29
19,0,5,3,29
13,0,6,3,29
16,0,7,3,29
17,0,8,3,29
4,0,9,3,29
10,0,10,3,29
5,0,11,3,29
4,0,12,3,29
4,0,13,3,29
4,0,14,3,29
1,0,15,3,29
0,0,16,3,29
112,1,0,3,29
15,1,1,3,29
14,1,2,3,29
31,1,3,3,29
20,1,4,3,29
13,1,5,3,29
17,1,6,3,29
17,1,7,3,29
13,1,8,3,29
13,1,9,3,29
8,1,10,3,29
5,1,11,3,29
0,1,12,3,29
1,1,13,3,29
3,1,14,3,29
2,1,15,3,29
1,1,16,3,29
81,0,0,1,29
7,0,1,1,29
15,0,2,1,29
30,0,3,1,29
25,0,4,1,29
48,0,5,1,29
40,0,6,1,29
30,0,7,1,29
13,0,8,1,29
31,0,9,1,29
13,0,10,1,29
7,0,11,1,29
6,0,12,1,29
6,0,13,1,29
1,0,14,1,29
1,0,15,1,29
0,0,16,1,29
86,1,0,1,29
4,1,1,1,29
9,1,2,1,29
11,1,3,1,29
48,1,4,1,29
46,1,5,1,29
45,1,6,1,29
32,1,7,1,29
25,1,8,1,29
21,1,9,1,29
16,1,10,1,29
10,1,11,1,29
6,1,12,1,29
5,1,13,1,29
3,1,14,1,29
2,1,15,1,29
1,1,16,1,29
60,0,0,2,29
10,0,1,2,29
10,0,2,2,29
24,0,3,2,29
24,0,4,2,29
25,0,5,2,29
52,0,6,2,29
47,0,7,2,29
30,0,8,2,29
7,0,9,2,29
2,0,10,2,29
0,0,11,2,29
11,0,12,2,29
2,0,13,2,29
0,0,14,2,29
0,0,15,2,29
1,0,16,2,29
88,1,0,2,29
8,1,1,2,29
1,1,2,2,29
25,1,3,2,29
25,1,4,2,29
33,1,5,2,29
24,1,6,2,29
17,1,7,2,29
18,1,8,2,29
16,1,9,2,29
5,1,10,2,29
3,1,11,2,29
2,1,12,2,29
1,1,13,2,29
0,1,14,2,29
0,1,15,2,29
0,1,16,2,29
14,0,0,4,29
2,0,1,4,29
13,0,2,4,29
26,0,3,4,29
13,0,4,4,29
22,0,5,4,29
19,0,6,4,29
8,0,7,4,29
7,0,8,4,29
12,0,9,4,29
9,0,10,4,29
3,0,11,4,29
0,0,12,4,29
1,0,13,4,29
0,0,14,4,29
0,0,15,4,29
0,0,16,4,29
13,1,0,4,29
0,1,1,4,29
1,1,2,4,29
7,1,3,4,29
6,1,4,4,29
6,1,5,4,29
3,1,6,4,29
11,1,7,4,29
2,1,8,4,29
3,1,9,4,29
1,1,10,4,29
0,1,11,4,29
0,1,12,4,29
0,1,13,4,29
0,1,14,4,29
0,1,15,4,29
1,1,16,4,29
8586,0,0,0,30
1093,0,1,0,30
1072,0,2,0,30
2596,0,3,0,30
2836,0,4,0,30
2392,0,5,0,30
2776,0,6,0,30
3592,0,7,0,30
3449,0,8,0,30
3076,0,9,0,30
2815,0,10,0,30
2808,0,11,0,30
2430,0,12,0,30
1828,0,13,0,30
1379,0,14,0,30
907,0,15,0,30
570,0,16,0,30
8230,1,0,0,30
1205,1,1,0,30
1097,1,2,0,30
2772,1,3,0,30
2978,1,4,0,30
2650,1,5,0,30
2907,1,6,0,30
3525,1,7,0,30
3272,1,8,0,30
3086,1,9,0,30
2703,1,10,0,30
2818,1,11,0,30
2438,1,12,0,30
2016,1,13,0,30
1744,1,14,0,30
1271,1,15,0,30
1308,1,16,0,30
113,0,0,3,30
15,0,1,3,30
11,0,2,3,30
24,0,3,3,30
25,0,4,3,30
15,0,5,3,30
22,0,6,3,30
22,0,7,3,30
24,0,8,3,30
8,0,9,3,30
8,0,10,3,30
11,0,11,3,30
3,0,12,3,30
4,0,13,3,30
4,0,14,3,30
1,0,15,3,30
0,0,16,3,30
121,1,0,3,30
17,1,1,3,30
12,1,2,3,30
26,1,3,3,30
26,1,4,3,30
32,1,5,3,30
27,1,6,3,30
19,1,7,3,30
22,1,8,3,30
7,1,9,3,30
3,1,10,3,30
5,1,11,3,30
4,1,12,3,30
2,1,13,3,30
3,1,14,3,30
3,1,15,3,30
4,1,16,3,30
50,0,0,1,30
4,0,1,1,30
7,0,2,1,30
21,0,3,1,30
21,0,4,1,30
28,0,5,1,30
28,0,6,1,30
12,0,7,1,30
18,0,8,1,30
22,0,9,1,30
16,0,10,1,30
4,0,11,1,30
2,0,12,1,30
10,0,13,1,30
2,0,14,1,30
1,0,15,1,30
0,0,16,1,30
45,1,0,1,30
2,1,1,1,30
4,1,2,1,30
14,1,3,1,30
35,1,4,1,30
27,1,5,1,30
36,1,6,1,30
24,1,7,1,30
18,1,8,1,30
15,1,9,1,30
8,1,10,1,30
6,1,11,1,30
5,1,12,1,30
3,1,13,1,30
1,1,14,1,30
1,1,15,1,30
0,1,16,1,30
70,0,0,2,30
6,0,1,2,30
6,0,2,2,30
12,0,3,2,30
19,0,4,2,30
41,0,5,2,30
19,0,6,2,30
26,0,7,2,30
23,0,8,2,30
13,0,9,2,30
3,0,10,2,30
5,0,11,2,30
8,0,12,2,30
1,0,13,2,30
1,0,14,2,30
0,0,15,2,30
0,0,16,2,30
82,1,0,2,30
7,1,1,2,30
5,1,2,2,30
18,1,3,2,30
41,1,4,2,30
33,1,5,2,30
22,1,6,2,30
13,1,7,2,30
12,1,8,2,30
12,1,9,2,30
2,1,10,2,30
1,1,11,2,30
0,1,12,2,30
0,1,13,2,30
0,1,14,2,30
0,1,15,2,30
0,1,16,2,30
14,0,0,4,30
1,0,1,4,30
4,0,2,4,30
5,0,3,4,30
14,0,4,4,30
13,0,5,4,30
5,0,6,4,30
9,0,7,4,30
1,0,8,4,30
3,0,9,4,30
5,0,10,4,30
3,0,11,4,30
2,0,12,4,30
0,0,13,4,30
0,0,14,4,30
0,0,15,4,30
0,0,16,4,30
13,1,0,4,30
2,1,1,4,30
0,1,2,4,30
2,1,3,4,30
3,1,4,4,30
5,1,5,4,30
4,1,6,4,30
2,1,7,4,30
0,1,8,4,30
3,1,9,4,30
2,1,10,4,30
0,1,11,4,30
1,1,12,4,30
0,1,13,4,30
0,1,14,4,30
5,1,15,4,30
0,1,16,4,30
7705,0,0,0,31
1189,0,1,0,31
1106,0,2,0,31
2538,0,3,0,31
2405,0,4,0,31
2256,0,5,0,31
2471,0,6,0,31
3359,0,7,0,31
3494,0,8,0,31
3182,0,9,0,31
2883,0,10,0,31
3318,0,11,0,31
2747,0,12,0,31
2200,0,13,0,31
1485,0,14,0,31
971,0,15,0,31
683,0,16,0,31
7382,1,0,0,31
1125,1,1,0,31
978,1,2,0,31
2303,1,3,0,31
2360,1,4,0,31
2163,1,5,0,31
2671,1,6,0,31
3457,1,7,0,31
3440,1,8,0,31
3148,1,9,0,31
2942,1,10,0,31
3293,1,11,0,31
2730,1,12,0,31
2321,1,13,0,31
1759,1,14,0,31
1457,1,15,0,31
1518,1,16,0,31
84,0,0,3,31
5,0,1,3,31
10,0,2,3,31
10,0,3,3,31
15,0,4,3,31
9,0,5,3,31
16,0,6,3,31
14,0,7,3,31
11,0,8,3,31
8,0,9,3,31
4,0,10,3,31
11,0,11,3,31
10,0,12,3,31
2,0,13,3,31
0,0,14,3,31
4,0,15,3,31
2,0,16,3,31
91,1,0,3,31
14,1,1,3,31
3,1,2,3,31
12,1,3,3,31
21,1,4,3,31
18,1,5,3,31
18,1,6,3,31
18,1,7,3,31
11,1,8,3,31
13,1,9,3,31
11,1,10,3,31
5,1,11,3,31
3,1,12,3,31
4,1,13,3,31
2,1,14,3,31
1,1,15,3,31
1,1,16,3,31
79,0,0,1,31
8,0,1,1,31
2,0,2,1,31
18,0,3,1,31
21,0,4,1,31
27,0,5,1,31
64,0,6,1,31
33,0,7,1,31
30,0,8,1,31
15,0,9,1,31
12,0,10,1,31
15,0,11,1,31
8,0,12,1,31
2,0,13,1,31
2,0,14,1,31
1,0,15,1,31
1,0,16,1,31
88,1,0,1,31
5,1,1,1,31
6,1,2,1,31
15,1,3,1,31
24,1,4,1,31
54,1,5,1,31
63,1,6,1,31
52,1,7,1,31
27,1,8,1,31
21,1,9,1,31
22,1,10,1,31
15,1,11,1,31
7,1,12,1,31
9,1,13,1,31
3,1,14,1,31
3,1,15,1,31
1,1,16,1,31
9,0,0,2,31
1,0,1,2,31
2,0,2,2,31
2,0,3,2,31
4,0,4,2,31
7,0,5,2,31
4,0,6,2,31
8,0,7,2,31
6,0,8,2,31
4,0,9,2,31
3,0,10,2,31
0,0,11,2,31
0,0,12,2,31
3,0,13,2,31
0,0,14,2,31
0,0,15,2,31
1,0,16,2,31
7,1,0,2,31
0,1,1,2,31
1,1,2,2,31
3,1,3,2,31
3,1,4,2,31
6,1,5,2,31
4,1,6,2,31
3,1,7,2,31
6,1,8,2,31
3,1,9,2,31
1,1,10,2,31
2,1,11,2,31
0,1,12,2,31
0,1,13,2,31
0,1,14,2,31
0,1,15,2,31
0,1,16,2,31
11,0,0,4,31
0,0,1,4,31
0,0,2,4,31
0,0,3,4,31
8,0,4,4,31
6,0,5,4,31
8,0,6,4,31
5,0,7,4,31
5,0,8,4,31
6,0,9,4,31
1,0,10,4,31
3,0,11,4,31
3,0,12,4,31
1,0,13,4,31
1,0,14,4,31
0,0,15,4,31
0,0,16,4,31
7,1,0,4,31
1,1,1,4,31
0,1,2,4,31
4,1,3,4,31
4,1,4,4,31
5,1,5,4,31
2,1,6,4,31
4,1,7,4,31
2,1,8,4,31
5,1,9,4,31
1,1,10,4,31
2,1,11,4,31
1,1,12,4,31
0,1,13,4,31
0,1,14,4,31
0,1,15,4,31
1,1,16,4,31
7874,0,0,0,32
1058,0,1,0,32
917,0,2,0,32
2251,0,3,0,32
2266,0,4,0,32
2422,0,5,0,32
2535,0,6,0,32
2962,0,7,0,32
2924,0,8,0,32
2625,0,9,0,32
2162,0,10,0,32
2405,0,11,0,32
1791,0,12,0,32
1475,0,13,0,32
1360,0,14,0,32
906,0,15,0,32
626,0,16,0,32
7728,1,0,0,32
1029,1,1,0,32
867,1,2,0,32
2173,1,3,0,32
2545,1,4,0,32
2544,1,5,0,32
2657,1,6,0,32
3164,1,7,0,32
3103,1,8,0,32
2809,1,9,0,32
2305,1,10,0,32
2569,1,11,0,32
2025,1,12,0,32
1928,1,13,0,32
1741,1,14,0,32
1343,1,15,0,32
1293,1,16,0,32
388,0,0,3,32
35,0,1,3,32
15,0,2,3,32
52,0,3,3,32
41,0,4,3,32
32,0,5,3,32
43,0,6,3,32
42,0,7,3,32
26,0,8,3,32
25,0,9,3,32
13,0,10,3,32
7,0,11,3,32
8,0,12,3,32
4,0,13,3,32
4,0,14,3,32
0,0,15,3,32
2,0,16,3,32
352,1,0,3,32
22,1,1,3,32
31,1,2,3,32
41,1,3,3,32
47,1,4,3,32
58,1,5,3,32
31,1,6,3,32
33,1,7,3,32
28,1,8,3,32
27,1,9,3,32
12,1,10,3,32
10,1,11,3,32
4,1,12,3,32
5,1,13,3,32
6,1,14,3,32
4,1,15,3,32
2,1,16,3,32
296,0,0,1,32
20,0,1,1,32
11,0,2,1,32
60,0,3,1,32
99,0,4,1,32
144,0,5,1,32
143,0,6,1,32
122,0,7,1,32
85,0,8,1,32
50,0,9,1,32
38,0,10,1,32
30,0,11,1,32
23,0,12,1,32
22,0,13,1,32
11,0,14,1,32
3,0,15,1,32
5,0,16,1,32
298,1,0,1,32
26,1,1,1,32
21,1,2,1,32
43,1,3,1,32
127,1,4,1,32
188,1,5,1,32
161,1,6,1,32
115,1,7,1,32
75,1,8,1,32
51,1,9,1,32
66,1,10,1,32
32,1,11,1,32
28,1,12,1,32
10,1,13,1,32
11,1,14,1,32
6,1,15,1,32
7,1,16,1,32
284,0,0,2,32
45,0,1,2,32
27,0,2,2,32
44,0,3,2,32
51,0,4,2,32
95,0,5,2,32
96,0,6,2,32
116,0,7,2,32
101,0,8,2,32
57,0,9,2,32
19,0,10,2,32
15,0,11,2,32
19,0,12,2,32
13,0,13,2,32
6,0,14,2,32
6,0,15,2,32
0,0,16,2,32
289,1,0,2,32
40,1,1,2,32
25,1,2,2,32
47,1,3,2,32
74,1,4,2,32
97,1,5,2,32
128,1,6,2,32
114,1,7,2,32
100,1,8,2,32
57,1,9,2,32
21,1,10,2,32
11,1,11,2,32
21,1,12,2,32
9,1,13,2,32
9,1,14,2,32
4,1,15,2,32
1,1,16,2,32
25,0,0,4,32
2,0,1,4,32
4,0,2,4,32
10,0,3,4,32
18,0,4,4,32
17,0,5,4,32
12,0,6,4,32
10,0,7,4,32
8,0,8,4,32
8,0,9,4,32
14,0,10,4,32
4,0,11,4,32
0,0,12,4,32
0,0,13,4,32
1,0,14,4,32
2,0,15,4,32
0,0,16,4,32
14,1,0,4,32
3,1,1,4,32
3,1,2,4,32
7,1,3,4,32
8,1,4,4,32
19,1,5,4,32
13,1,6,4,32
13,1,7,4,32
6,1,8,4,32
7,1,9,4,32
4,1,10,4,32
3,1,11,4,32
0,1,12,4,32
3,1,13,4,32
0,1,14,4,32
0,1,15,4,32
1,1,16,4,32
10263,0,0,0,34
1274,0,1,0,34
1020,0,2,0,34
2909,0,3,0,34
3584,0,4,0,34
3725,0,5,0,34
3761,0,6,0,34
4138,0,7,0,34
4067,0,8,0,34
3343,0,9,0,34
2674,0,10,0,34
2751,0,11,0,34
2025,0,12,0,34
1505,0,13,0,34
1235,0,14,0,34
753,0,15,0,34
538,0,16,0,34
9655,1,0,0,34
1209,1,1,0,34
1031,1,2,0,34
3095,1,3,0,34
3873,1,4,0,34
3721,1,5,0,34
3810,1,6,0,34
4129,1,7,0,34
4018,1,8,0,34
3185,1,9,0,34
2700,1,10,0,34
2935,1,11,0,34
2177,1,12,0,34
1707,1,13,0,34
1421,1,14,0,34
1038,1,15,0,34
1061,1,16,0,34
568,0,0,3,34
40,0,1,3,34
25,0,2,3,34
89,0,3,3,34
87,0,4,3,34
68,0,5,3,34
55,0,6,3,34
40,0,7,3,34
55,0,8,3,34
23,0,9,3,34
26,0,10,3,34
17,0,11,3,34
7,0,12,3,34
3,0,13,3,34
5,0,14,3,34
6,0,15,3,34
2,0,16,3,34
547,1,0,3,34
40,1,1,3,34
22,1,2,3,34
83,1,3,3,34
96,1,4,3,34
87,1,5,3,34
55,1,6,3,34
39,1,7,3,34
43,1,8,3,34
20,1,9,3,34
15,1,10,3,34
16,1,11,3,34
21,1,12,3,34
13,1,13,3,34
9,1,14,3,34
3,1,15,3,34
2,1,16,3,34
770,0,0,1,34
57,0,1,1,34
60,0,2,1,34
150,0,3,1,34
337,0,4,1,34
428,0,5,1,34
384,0,6,1,34
262,0,7,1,34
214,0,8,1,34
128,0,9,1,34
70,0,10,1,34
57,0,11,1,34
59,0,12,1,34
51,0,13,1,34
22,0,14,1,34
5,0,15,1,34
3,0,16,1,34
681,1,0,1,34
87,1,1,1,34
61,1,2,1,34
152,1,3,1,34
409,1,4,1,34
452,1,5,1,34
405,1,6,1,34
262,1,7,1,34
167,1,8,1,34
104,1,9,1,34
75,1,10,1,34
84,1,11,1,34
55,1,12,1,34
32,1,13,1,34
20,1,14,1,34
17,1,15,1,34
4,1,16,1,34
190,0,0,2,34
28,0,1,2,34
10,0,2,2,34
35,0,3,2,34
73,0,4,2,34
101,0,5,2,34
106,0,6,2,34
109,0,7,2,34
98,0,8,2,34
53,0,9,2,34
31,0,10,2,34
11,0,11,2,34
12,0,12,2,34
19,0,13,2,34
12,0,14,2,34
4,0,15,2,34
3,0,16,2,34
218,1,0,2,34
18,1,1,2,34
12,1,2,2,34
39,1,3,2,34
82,1,4,2,34
99,1,5,2,34
99,1,6,2,34
77,1,7,2,34
55,1,8,2,34
48,1,9,2,34
27,1,10,2,34
12,1,11,2,34
10,1,12,2,34
14,1,13,2,34
7,1,14,2,34
9,1,15,2,34
2,1,16,2,34
35,0,0,4,34
5,0,1,4,34
1,0,2,4,34
6,0,3,4,34
17,0,4,4,34
22,0,5,4,34
24,0,6,4,34
10,0,7,4,34
15,0,8,4,34
14,0,9,4,34
9,0,10,4,34
3,0,11,4,34
7,0,12,4,34
2,0,13,4,34
2,0,14,4,34
1,0,15,4,34
0,0,16,4,34
47,1,0,4,34
8,1,1,4,34
1,1,2,4,34
13,1,3,4,34
19,1,4,4,34
34,1,5,4,34
33,1,6,4,34
13,1,7,4,34
18,1,8,4,34
9,1,9,4,34
7,1,10,4,34
7,1,11,4,34
3,1,12,4,34
1,1,13,4,34
2,1,14,4,34
0,1,15,4,34
0,1,16,4,34
9046,0,0,0,35
1381,0,1,0,35
1263,0,2,0,35
2826,0,3,0,35
2740,0,4,0,35
2615,0,5,0,35
3080,0,6,0,35
3799,0,7,0,35
4053,0,8,0,35
3506,0,9,0,35
3368,0,10,0,35
3559,0,11,0,35
2810,0,12,0,35
2229,0,13,0,35
1653,0,14,0,35
1165,0,15,0,35
777,0,16,0,35
8833,1,0,0,35
1316,1,1,0,35
1123,1,2,0,35
2617,1,3,0,35
