N,age,ethnicity,sex,constituency_id,region
3,16,3,1,403,2
16,0,4,0,403,2
2,1,4,0,403,2
0,2,4,0,403,2
9,3,4,0,403,2
10,4,4,0,403,2
23,5,4,0,403,2
12,6,4,0,403,2
8,7,4,0,403,2
8,8,4,0,403,2
7,9,4,0,403,2
3,10,4,0,403,2
1,11,4,0,403,2
2,12,4,0,403,2
2,13,4,0,403,2
2,14,4,0,403,2
1,15,4,0,403,2
0,16,4,0,403,2
9,0,4,1,403,2
5,1,4,1,403,2
4,2,4,1,403,2
1,3,4,1,403,2
11,4,4,1,403,2
7,5,4,1,403,2
11,6,4,1,403,2
10,7,4,1,403,2
13,8,4,1,403,2
6,9,4,1,403,2
9,10,4,1,403,2
1,11,4,1,403,2
7,12,4,1,403,2
1,13,4,1,403,2
0,14,4,1,403,2
0,15,4,1,403,2
2,16,4,1,403,2
7868,0,0,0,404,1
1263,1,0,0,404,1
1122,2,0,0,404,1
2459,3,0,0,404,1
2203,4,0,0,404,1
2131,5,0,0,404,1
2698,6,0,0,404,1
3388,7,0,0,404,1
3506,8,0,0,404,1
3408,9,0,0,404,1
3032,10,0,0,404,1
3482,11,0,0,404,1
2884,12,0,0,404,1
2245,13,0,0,404,1
1648,14,0,0,404,1
1079,15,0,0,404,1
833,16,0,0,404,1
7596,0,0,1,404,1
1099,1,0,1,404,1
1008,2,0,1,404,1
2255,3,0,1,404,1
2239,4,0,1,404,1
2264,5,0,1,404,1
2820,6,0,1,404,1
3588,7,0,1,404,1
3576,8,0,1,404,1
3295,9,0,1,404,1
3131,10,0,1,404,1
3548,11,0,1,404,1
3113,12,0,1,404,1
2404,13,0,1,404,1
1931,14,0,1,404,1
1542,15,0,1,404,1
1574,16,0,1,404,1
172,0,1,0,404,1
23,1,1,0,404,1
19,2,1,0,404,1
36,3,1,0,404,1
32,4,1,0,404,1
25,5,1,0,404,1
17,6,1,0,404,1
16,7,1,0,404,1
21,8,1,0,404,1
24,9,1,0,404,1
10,10,1,0,404,1
2,11,1,0,404,1
9,12,1,0,404,1
2,13,1,0,404,1
2,14,1,0,404,1
1,15,1,0,404,1
2,16,1,0,404,1
137,0,1,1,404,1
42,1,1,1,404,1
26,2,1,1,404,1
35,3,1,1,404,1
21,4,1,1,404,1
22,5,1,1,404,1
18,6,1,1,404,1
18,7,1,1,404,1
6,8,1,1,404,1
11,9,1,1,404,1
9,10,1,1,404,1
4,11,1,1,404,1
6,12,1,1,404,1
5,13,1,1,404,1
4,14,1,1,404,1
4,15,1,1,404,1
1,16,1,1,404,1
85,0,2,0,404,1
18,1,2,0,404,1
14,2,2,0,404,1
8,3,2,0,404,1
27,4,2,0,404,1
39,5,2,0,404,1
27,6,2,0,404,1
24,7,2,0,404,1
30,8,2,0,404,1
13,9,2,0,404,1
22,10,2,0,404,1
7,11,2,0,404,1
7,12,2,0,404,1
5,13,2,0,404,1
3,14,2,0,404,1
2,15,2,0,404,1
1,16,2,0,404,1
75,0,2,1,404,1
6,1,2,1,404,1
10,2,2,1,404,1
14,3,2,1,404,1
35,4,2,1,404,1
42,5,2,1,404,1
48,6,2,1,404,1
30,7,2,1,404,1
31,8,2,1,404,1
25,9,2,1,404,1
11,10,2,1,404,1
14,11,2,1,404,1
6,12,2,1,404,1
4,13,2,1,404,1
2,14,2,1,404,1
2,15,2,1,404,1
0,16,2,1,404,1
17,0,3,0,404,1
2,1,3,0,404,1
5,2,3,0,404,1
5,3,3,0,404,1
15,4,3,0,404,1
6,5,3,0,404,1
8,6,3,0,404,1
15,7,3,0,404,1
12,8,3,0,404,1
6,9,3,0,404,1
6,10,3,0,404,1
7,11,3,0,404,1
5,12,3,0,404,1
2,13,3,0,404,1
2,14,3,0,404,1
2,15,3,0,404,1
2,16,3,0,404,1
21,0,3,1,404,1
1,1,3,1,404,1
7,2,3,1,404,1
4,3,3,1,404,1
8,4,3,1,404,1
10,5,3,1,404,1
7,6,3,1,404,1
14,7,3,1,404,1
4,8,3,1,404,1
12,9,3,1,404,1
9,10,3,1,404,1
7,11,3,1,404,1
2,12,3,1,404,1
2,13,3,1,404,1
0,14,3,1,404,1
1,15,3,1,404,1
1,16,3,1,404,1
8,0,4,0,404,1
2,1,4,0,404,1
1,2,4,0,404,1
5,3,4,0,404,1
13,4,4,0,404,1
16,5,4,0,404,1
2,6,4,0,404,1
5,7,4,0,404,1
4,8,4,0,404,1
2,9,4,0,404,1
7,10,4,0,404,1
5,11,4,0,404,1
1,12,4,0,404,1
1,13,4,0,404,1
1,14,4,0,404,1
0,15,4,0,404,1
0,16,4,0,404,1
5,0,4,1,404,1
0,1,4,1,404,1
3,2,4,1,404,1
3,3,4,1,404,1
2,4,4,1,404,1
3,5,4,1,404,1
2,6,4,1,404,1
3,7,4,1,404,1
5,8,4,1,404,1
0,9,4,1,404,1
7,10,4,1,404,1
2,11,4,1,404,1
0,12,4,1,404,1
0,13,4,1,404,1
0,14,4,1,404,1
0,15,4,1,404,1
0,16,4,1,404,1
8673,0,0,0,406,6
1122,1,0,0,406,6
807,2,0,0,406,6
2070,3,0,0,406,6
2130,4,0,0,406,6
2244,5,0,0,406,6
3124,6,0,0,406,6
3512,7,0,0,406,6
3700,8,0,0,406,6
2994,9,0,0,406,6
2541,10,0,0,406,6
2708,11,0,0,406,6
2143,12,0,0,406,6
1665,13,0,0,406,6
1273,14,0,0,406,6
817,15,0,0,406,6
619,16,0,0,406,6
8252,0,0,1,406,6
989,1,0,1,406,6
763,2,0,1,406,6
1715,3,0,1,406,6
1950,4,0,1,406,6
2462,5,0,1,406,6
3266,6,0,1,406,6
3541,7,0,1,406,6
3573,8,0,1,406,6
3110,9,0,1,406,6
2601,10,0,1,406,6
2888,11,0,1,406,6
2318,12,0,1,406,6
1829,13,0,1,406,6
1405,14,0,1,406,6
1106,15,0,1,406,6
1235,16,0,1,406,6
353,0,1,0,406,6
61,1,1,0,406,6
26,2,1,0,406,6
34,3,1,0,406,6
41,4,1,0,406,6
43,5,1,0,406,6
47,6,1,0,406,6
50,7,1,0,406,6
29,8,1,0,406,6
27,9,1,0,406,6
13,10,1,0,406,6
11,11,1,0,406,6
5,12,1,0,406,6
5,13,1,0,406,6
3,14,1,0,406,6
3,15,1,0,406,6
1,16,1,0,406,6
312,0,1,1,406,6
29,1,1,1,406,6
10,2,1,1,406,6
50,3,1,1,406,6
26,4,1,1,406,6
30,5,1,1,406,6
48,6,1,1,406,6
42,7,1,1,406,6
36,8,1,1,406,6
12,9,1,1,406,6
11,10,1,1,406,6
19,11,1,1,406,6
11,12,1,1,406,6
9,13,1,1,406,6
1,14,1,1,406,6
2,15,1,1,406,6
2,16,1,1,406,6
249,0,2,0,406,6
28,1,2,0,406,6
24,2,2,0,406,6
58,3,2,0,406,6
48,4,2,0,406,6
128,5,2,0,406,6
135,6,2,0,406,6
118,7,2,0,406,6
86,8,2,0,406,6
43,9,2,0,406,6
44,10,2,0,406,6
28,11,2,0,406,6
19,12,2,0,406,6
13,13,2,0,406,6
8,14,2,0,406,6
6,15,2,0,406,6
1,16,2,0,406,6
222,0,2,1,406,6
17,1,2,1,406,6
12,2,2,1,406,6
36,3,2,1,406,6
107,4,2,1,406,6
146,5,2,1,406,6
174,6,2,1,406,6
95,7,2,1,406,6
110,8,2,1,406,6
68,9,2,1,406,6
47,10,2,1,406,6
26,11,2,1,406,6
16,12,2,1,406,6
26,13,2,1,406,6
9,14,2,1,406,6
9,15,2,1,406,6
1,16,2,1,406,6
54,0,3,0,406,6
3,1,3,0,406,6
3,2,3,0,406,6
12,3,3,0,406,6
16,4,3,0,406,6
32,5,3,0,406,6
18,6,3,0,406,6
21,7,3,0,406,6
19,8,3,0,406,6
11,9,3,0,406,6
4,10,3,0,406,6
1,11,3,0,406,6
1,12,3,0,406,6
1,13,3,0,406,6
0,14,3,0,406,6
0,15,3,0,406,6
2,16,3,0,406,6
51,0,3,1,406,6
5,1,3,1,406,6
0,2,3,1,406,6
6,3,3,1,406,6
23,4,3,1,406,6
26,5,3,1,406,6
29,6,3,1,406,6
15,7,3,1,406,6
22,8,3,1,406,6
10,9,3,1,406,6
7,10,3,1,406,6
7,11,3,1,406,6
3,12,3,1,406,6
2,13,3,1,406,6
0,14,3,1,406,6
2,15,3,1,406,6
0,16,3,1,406,6
17,0,4,0,406,6
5,1,4,0,406,6
1,2,4,0,406,6
1,3,4,0,406,6
6,4,4,0,406,6
18,5,4,0,406,6
8,6,4,0,406,6
16,7,4,0,406,6
12,8,4,0,406,6
8,9,4,0,406,6
11,10,4,0,406,6
8,11,4,0,406,6
3,12,4,0,406,6
1,13,4,0,406,6
2,14,4,0,406,6
0,15,4,0,406,6
0,16,4,0,406,6
22,0,4,1,406,6
2,1,4,1,406,6
7,2,4,1,406,6
5,3,4,1,406,6
3,4,4,1,406,6
8,5,4,1,406,6
18,6,4,1,406,6
16,7,4,1,406,6
11,8,4,1,406,6
8,9,4,1,406,6
5,10,4,1,406,6
3,11,4,1,406,6
5,12,4,1,406,6
1,13,4,1,406,6
1,14,4,1,406,6
0,15,4,1,406,6
0,16,4,1,406,6
9614,0,0,0,407,2
1343,1,0,0,407,2
1035,2,0,0,407,2
2333,3,0,0,407,2
2549,4,0,0,407,2
2766,5,0,0,407,2
3244,6,0,0,407,2
3905,7,0,0,407,2
4193,8,0,0,407,2
3535,9,0,0,407,2
3016,10,0,0,407,2
3276,11,0,0,407,2
2543,12,0,0,407,2
1939,13,0,0,407,2
1671,14,0,0,407,2
1038,15,0,0,407,2
815,16,0,0,407,2
9128,0,0,1,407,2
1216,1,0,1,407,2
958,2,0,1,407,2
2253,3,0,1,407,2
2604,4,0,1,407,2
2926,5,0,1,407,2
3502,6,0,1,407,2
3979,7,0,1,407,2
4139,8,0,1,407,2
3498,9,0,1,407,2
3026,10,0,1,407,2
3436,11,0,1,407,2
2554,12,0,1,407,2
2127,13,0,1,407,2
1880,14,0,1,407,2
1377,15,0,1,407,2
1700,16,0,1,407,2
598,0,1,0,407,2
56,1,1,0,407,2
44,2,1,0,407,2
71,3,1,0,407,2
68,4,1,0,407,2
55,5,1,0,407,2
41,6,1,0,407,2
49,7,1,0,407,2
37,8,1,0,407,2
29,9,1,0,407,2
15,10,1,0,407,2
7,11,1,0,407,2
15,12,1,0,407,2
4,13,1,0,407,2
6,14,1,0,407,2
6,15,1,0,407,2
14,16,1,0,407,2
559,0,1,1,407,2
52,1,1,1,407,2
39,2,1,1,407,2
93,3,1,1,407,2
79,4,1,1,407,2
51,5,1,1,407,2
66,6,1,1,407,2
39,7,1,1,407,2
40,8,1,1,407,2
27,9,1,1,407,2
15,10,1,1,407,2
19,11,1,1,407,2
7,12,1,1,407,2
7,13,1,1,407,2
5,14,1,1,407,2
6,15,1,1,407,2
9,16,1,1,407,2
425,0,2,0,407,2
82,1,2,0,407,2
34,2,2,0,407,2
131,3,2,0,407,2
171,4,2,0,407,2
247,5,2,0,407,2
232,6,2,0,407,2
190,7,2,0,407,2
140,8,2,0,407,2
101,9,2,0,407,2
109,10,2,0,407,2
98,11,2,0,407,2
69,12,2,0,407,2
40,13,2,0,407,2
31,14,2,0,407,2
18,15,2,0,407,2
10,16,2,0,407,2
423,0,2,1,407,2
54,1,2,1,407,2
53,2,2,1,407,2
88,3,2,1,407,2
174,4,2,1,407,2
235,5,2,1,407,2
254,6,2,1,407,2
166,7,2,1,407,2
183,8,2,1,407,2
149,9,2,1,407,2
131,10,2,1,407,2
102,11,2,1,407,2
53,12,2,1,407,2
48,13,2,1,407,2
35,14,2,1,407,2
25,15,2,1,407,2
22,16,2,1,407,2
177,0,3,0,407,2
22,1,3,0,407,2
16,2,3,0,407,2
43,3,3,0,407,2
49,4,3,0,407,2
55,5,3,0,407,2
104,6,3,0,407,2
76,7,3,0,407,2
104,8,3,0,407,2
66,9,3,0,407,2
30,10,3,0,407,2
15,11,3,0,407,2
16,12,3,0,407,2
22,13,3,0,407,2
19,14,3,0,407,2
7,15,3,0,407,2
3,16,3,0,407,2
167,0,3,1,407,2
22,1,3,1,407,2
21,2,3,1,407,2
42,3,3,1,407,2
49,4,3,1,407,2
65,5,3,1,407,2
98,6,3,1,407,2
93,7,3,1,407,2
77,8,3,1,407,2
46,9,3,1,407,2
37,10,3,1,407,2
19,11,3,1,407,2
20,12,3,1,407,2
10,13,3,1,407,2
16,14,3,1,407,2
9,15,3,1,407,2
6,16,3,1,407,2
39,0,4,0,407,2
3,1,4,0,407,2
0,2,4,0,407,2
7,3,4,0,407,2
12,4,4,0,407,2
30,5,4,0,407,2
22,6,4,0,407,2
12,7,4,0,407,2
20,8,4,0,407,2
15,9,4,0,407,2
15,10,4,0,407,2
7,11,4,0,407,2
4,12,4,0,407,2
4,13,4,0,407,2
2,14,4,0,407,2
0,15,4,0,407,2
1,16,4,0,407,2
44,0,4,1,407,2
3,1,4,1,407,2
7,2,4,1,407,2
6,3,4,1,407,2
18,4,4,1,407,2
25,5,4,1,407,2
25,6,4,1,407,2
14,7,4,1,407,2
17,8,4,1,407,2
13,9,4,1,407,2
8,10,4,1,407,2
9,11,4,1,407,2
0,12,4,1,407,2
4,13,4,1,407,2
4,14,4,1,407,2
0,15,4,1,407,2
2,16,4,1,407,2
7989,0,0,0,408,7
1159,1,0,0,408,7
1046,2,0,0,408,7
2104,3,0,0,408,7
1900,4,0,0,408,7
2001,5,0,0,408,7
2435,6,0,0,408,7
2948,7,0,0,408,7
3288,8,0,0,408,7
2975,9,0,0,408,7
2761,10,0,0,408,7
3006,11,0,0,408,7
2471,12,0,0,408,7
1904,13,0,0,408,7
1564,14,0,0,408,7
1104,15,0,0,408,7
834,16,0,0,408,7
7536,0,0,1,408,7
1091,1,0,1,408,7
1055,2,0,1,408,7
2026,3,0,1,408,7
1796,4,0,1,408,7
1992,5,0,1,408,7
2685,6,0,1,408,7
3206,7,0,1,408,7
3419,8,0,1,408,7
3031,9,0,1,408,7
2887,10,0,1,408,7
3134,11,0,1,408,7
2613,12,0,1,408,7
2134,13,0,1,408,7
1757,14,0,1,408,7
1526,15,0,1,408,7
1654,16,0,1,408,7
216,0,1,0,408,7
34,1,1,0,408,7
26,2,1,0,408,7
29,3,1,0,408,7
20,4,1,0,408,7
16,5,1,0,408,7
15,6,1,0,408,7
16,7,1,0,408,7
17,8,1,0,408,7
15,9,1,0,408,7
8,10,1,0,408,7
1,11,1,0,408,7
4,12,1,0,408,7
6,13,1,0,408,7
1,14,1,0,408,7
2,15,1,0,408,7
1,16,1,0,408,7
182,0,1,1,408,7
21,1,1,1,408,7
25,2,1,1,408,7
25,3,1,1,408,7
17,4,1,1,408,7
24,5,1,1,408,7
34,6,1,1,408,7
28,7,1,1,408,7
30,8,1,1,408,7
17,9,1,1,408,7
11,10,1,1,408,7
5,11,1,1,408,7
4,12,1,1,408,7
6,13,1,1,408,7
6,14,1,1,408,7
0,15,1,1,408,7
2,16,1,1,408,7
79,0,2,0,408,7
11,1,2,0,408,7
22,2,2,0,408,7
34,3,2,0,408,7
55,4,2,0,408,7
33,5,2,0,408,7
36,6,2,0,408,7
41,7,2,0,408,7
22,8,2,0,408,7
21,9,2,0,408,7
13,10,2,0,408,7
16,11,2,0,408,7
5,12,2,0,408,7
9,13,2,0,408,7
3,14,2,0,408,7
5,15,2,0,408,7
1,16,2,0,408,7
68,0,2,1,408,7
16,1,2,1,408,7
18,2,2,1,408,7
30,3,2,1,408,7
47,4,2,1,408,7
42,5,2,1,408,7
45,6,2,1,408,7
52,7,2,1,408,7
39,8,2,1,408,7
25,9,2,1,408,7
21,10,2,1,408,7
16,11,2,1,408,7
13,12,2,1,408,7
4,13,2,1,408,7
5,14,2,1,408,7
5,15,2,1,408,7
0,16,2,1,408,7
21,0,3,0,408,7
4,1,3,0,408,7
7,2,3,0,408,7
9,3,3,0,408,7
5,4,3,0,408,7
12,5,3,0,408,7
18,6,3,0,408,7
7,7,3,0,408,7
17,8,3,0,408,7
13,9,3,0,408,7
3,10,3,0,408,7
4,11,3,0,408,7
0,12,3,0,408,7
5,13,3,0,408,7
1,14,3,0,408,7
2,15,3,0,408,7
1,16,3,0,408,7
17,0,3,1,408,7
5,1,3,1,408,7
3,2,3,1,408,7
12,3,3,1,408,7
9,4,3,1,408,7
7,5,3,1,408,7
9,6,3,1,408,7
14,7,3,1,408,7
16,8,3,1,408,7
12,9,3,1,408,7
4,10,3,1,408,7
6,11,3,1,408,7
6,12,3,1,408,7
1,13,3,1,408,7
2,14,3,1,408,7
1,15,3,1,408,7
2,16,3,1,408,7
13,0,4,0,408,7
0,1,4,0,408,7
2,2,4,0,408,7
7,3,4,0,408,7
5,4,4,0,408,7
12,5,4,0,408,7
2,6,4,0,408,7
3,7,4,0,408,7
17,8,4,0,408,7
10,9,4,0,408,7
4,10,4,0,408,7
7,11,4,0,408,7
1,12,4,0,408,7
1,13,4,0,408,7
2,14,4,0,408,7
0,15,4,0,408,7
0,16,4,0,408,7
16,0,4,1,408,7
1,1,4,1,408,7
3,2,4,1,408,7
3,3,4,1,408,7
7,4,4,1,408,7
10,5,4,1,408,7
5,6,4,1,408,7
10,7,4,1,408,7
2,8,4,1,408,7
3,9,4,1,408,7
4,10,4,1,408,7
1,11,4,1,408,7
0,12,4,1,408,7
2,13,4,1,408,7
1,14,4,1,408,7
0,15,4,1,408,7
1,16,4,1,408,7
6784,0,0,0,409,9
965,1,0,0,409,9
830,2,0,0,409,9
1915,3,0,0,409,9
1765,4,0,0,409,9
1853,5,0,0,409,9
2064,6,0,0,409,9
2804,7,0,0,409,9
3101,8,0,0,409,9
2821,9,0,0,409,9
2820,10,0,0,409,9
3335,11,0,0,409,9
2851,12,0,0,409,9
2261,13,0,0,409,9
1750,14,0,0,409,9
1183,15,0,0,409,9
876,16,0,0,409,9
6580,0,0,1,409,9
976,1,0,1,409,9
768,2,0,1,409,9
1656,3,0,1,409,9
1637,4,0,1,409,9
1799,5,0,1,409,9
2197,6,0,1,409,9
2836,7,0,1,409,9
3147,8,0,1,409,9
2901,9,0,1,409,9
3025,10,0,1,409,9
3429,11,0,1,409,9
2943,12,0,1,409,9
2220,13,0,1,409,9
1937,14,0,1,409,9
1503,15,0,1,409,9
1742,16,0,1,409,9
104,0,1,0,409,9
10,1,1,0,409,9
10,2,1,0,409,9
5,3,1,0,409,9
9,4,1,0,409,9
16,5,1,0,409,9
11,6,1,0,409,9
13,7,1,0,409,9
14,8,1,0,409,9
12,9,1,0,409,9
6,10,1,0,409,9
7,11,1,0,409,9
6,12,1,0,409,9
1,13,1,0,409,9
2,14,1,0,409,9
2,15,1,0,409,9
2,16,1,0,409,9
110,0,1,1,409,9
12,1,1,1,409,9
10,2,1,1,409,9
7,3,1,1,409,9
7,4,1,1,409,9
10,5,1,1,409,9
20,6,1,1,409,9
7,7,1,1,409,9
15,8,1,1,409,9
14,9,1,1,409,9
12,10,1,1,409,9
7,11,1,1,409,9
6,12,1,1,409,9
1,13,1,1,409,9
0,14,1,1,409,9
6,15,1,1,409,9
3,16,1,1,409,9
54,0,2,0,409,9
7,1,2,0,409,9
10,2,2,0,409,9
12,3,2,0,409,9
22,4,2,0,409,9
22,5,2,0,409,9
27,6,2,0,409,9
16,7,2,0,409,9
10,8,2,0,409,9
10,9,2,0,409,9
7,10,2,0,409,9
5,11,2,0,409,9
1,12,2,0,409,9
4,13,2,0,409,9
2,14,2,0,409,9
0,15,2,0,409,9
2,16,2,0,409,9
52,0,2,1,409,9
14,1,2,1,409,9
8,2,2,1,409,9
10,3,2,1,409,9
33,4,2,1,409,9
31,5,2,1,409,9
34,6,2,1,409,9
28,7,2,1,409,9
25,8,2,1,409,9
20,9,2,1,409,9
21,10,2,1,409,9
7,11,2,1,409,9
5,12,2,1,409,9
4,13,2,1,409,9
1,14,2,1,409,9
0,15,2,1,409,9
2,16,2,1,409,9
23,0,3,0,409,9
6,1,3,0,409,9
1,2,3,0,409,9
0,3,3,0,409,9
3,4,3,0,409,9
9,5,3,0,409,9
11,6,3,0,409,9
2,7,3,0,409,9
6,8,3,0,409,9
4,9,3,0,409,9
3,10,3,0,409,9
3,11,3,0,409,9
0,12,3,0,409,9
1,13,3,0,409,9
1,14,3,0,409,9
0,15,3,0,409,9
0,16,3,0,409,9
15,0,3,1,409,9
1,1,3,1,409,9
3,2,3,1,409,9
2,3,3,1,409,9
5,4,3,1,409,9
9,5,3,1,409,9
2,6,3,1,409,9
5,7,3,1,409,9
7,8,3,1,409,9
6,9,3,1,409,9
5,10,3,1,409,9
3,11,3,1,409,9
2,12,3,1,409,9
0,13,3,1,409,9
0,14,3,1,409,9
0,15,3,1,409,9
0,16,3,1,409,9
5,0,4,0,409,9
1,1,4,0,409,9
0,2,4,0,409,9
1,3,4,0,409,9
7,4,4,0,409,9
7,5,4,0,409,9
2,6,4,0,409,9
4,7,4,0,409,9
2,8,4,0,409,9
2,9,4,0,409,9
2,10,4,0,409,9
4,11,4,0,409,9
2,12,4,0,409,9
0,13,4,0,409,9
0,14,4,0,409,9
0,15,4,0,409,9
0,16,4,0,409,9
6,0,4,1,409,9
0,1,4,1,409,9
0,2,4,1,409,9
4,3,4,1,409,9
3,4,4,1,409,9
1,5,4,1,409,9
6,6,4,1,409,9
2,7,4,1,409,9
5,8,4,1,409,9
2,9,4,1,409,9
1,10,4,1,409,9
1,11,4,1,409,9
0,12,4,1,409,9
0,13,4,1,409,9
0,14,4,1,409,9
0,15,4,1,409,9
0,16,4,1,409,9
6274,0,0,0,410,2
940,1,0,0,410,2
847,2,0,0,410,2
1933,3,0,0,410,2
1842,4,0,0,410,2
1581,5,0,0,410,2
1886,6,0,0,410,2
2537,7,0,0,410,2
2814,8,0,0,410,2
2842,9,0,0,410,2
3020,10,0,0,410,2
3912,11,0,0,410,2
3630,12,0,0,410,2
2793,13,0,0,410,2
2405,14,0,0,410,2
1684,15,0,0,410,2
1224,16,0,0,410,2
6009,0,0,1,410,2
897,1,0,1,410,2
768,2,0,1,410,2
1837,3,0,1,410,2
1643,4,0,1,410,2
1514,5,0,1,410,2
1967,6,0,1,410,2
2622,7,0,1,410,2
2948,8,0,1,410,2
3077,9,0,1,410,2
3263,10,0,1,410,2
4268,11,0,1,410,2
3612,12,0,1,410,2
3040,13,0,1,410,2
2670,14,0,1,410,2
2218,15,0,1,410,2
2464,16,0,1,410,2
96,0,1,0,410,2
11,1,1,0,410,2
8,2,1,0,410,2
19,3,1,0,410,2
19,4,1,0,410,2
20,5,1,0,410,2
12,6,1,0,410,2
12,7,1,0,410,2
17,8,1,0,410,2
8,9,1,0,410,2
8,10,1,0,410,2
0,11,1,0,410,2
3,12,1,0,410,2
9,13,1,0,410,2
7,14,1,0,410,2
2,15,1,0,410,2
2,16,1,0,410,2
109,0,1,1,410,2
6,1,1,1,410,2
6,2,1,1,410,2
27,3,1,1,410,2
10,4,1,1,410,2
13,5,1,1,410,2
18,6,1,1,410,2
12,7,1,1,410,2
13,8,1,1,410,2
17,9,1,1,410,2
13,10,1,1,410,2
5,11,1,1,410,2
7,12,1,1,410,2
10,13,1,1,410,2
4,14,1,1,410,2
0,15,1,1,410,2
7,16,1,1,410,2
32,0,2,0,410,2
17,1,2,0,410,2
11,2,2,0,410,2
4,3,2,0,410,2
31,4,2,0,410,2
16,5,2,0,410,2
30,6,2,0,410,2
17,7,2,0,410,2
15,8,2,0,410,2
7,9,2,0,410,2
5,10,2,0,410,2
11,11,2,0,410,2
6,12,2,0,410,2
5,13,2,0,410,2
3,14,2,0,410,2
1,15,2,0,410,2
0,16,2,0,410,2
32,0,2,1,410,2
9,1,2,1,410,2
3,2,2,1,410,2
13,3,2,1,410,2
6,4,2,1,410,2
27,5,2,1,410,2
33,6,2,1,410,2
21,7,2,1,410,2
26,8,2,1,410,2
17,9,2,1,410,2
19,10,2,1,410,2
15,11,2,1,410,2
4,12,2,1,410,2
3,13,2,1,410,2
3,14,2,1,410,2
1,15,2,1,410,2
3,16,2,1,410,2
2,0,3,0,410,2
3,1,3,0,410,2
2,2,3,0,410,2
15,3,3,0,410,2
11,4,3,0,410,2
10,5,3,0,410,2
11,6,3,0,410,2
8,7,3,0,410,2
15,8,3,0,410,2
4,9,3,0,410,2
3,10,3,0,410,2
1,11,3,0,410,2
0,12,3,0,410,2
3,13,3,0,410,2
3,14,3,0,410,2
1,15,3,0,410,2
0,16,3,0,410,2
5,0,3,1,410,2
0,1,3,1,410,2
0,2,3,1,410,2
3,3,3,1,410,2
1,4,3,1,410,2
5,5,3,1,410,2
7,6,3,1,410,2
6,7,3,1,410,2
7,8,3,1,410,2
5,9,3,1,410,2
1,10,3,1,410,2
2,11,3,1,410,2
2,12,3,1,410,2
0,13,3,1,410,2
2,14,3,1,410,2
2,15,3,1,410,2
1,16,3,1,410,2
2,0,4,0,410,2
0,1,4,0,410,2
0,2,4,0,410,2
1,3,4,0,410,2
6,4,4,0,410,2
7,5,4,0,410,2
4,6,4,0,410,2
1,7,4,0,410,2
2,8,4,0,410,2
2,9,4,0,410,2
1,10,4,0,410,2
0,11,4,0,410,2
1,12,4,0,410,2
0,13,4,0,410,2
1,14,4,0,410,2
0,15,4,0,410,2
0,16,4,0,410,2
7,0,4,1,410,2
0,1,4,1,410,2
0,2,4,1,410,2
1,3,4,1,410,2
4,4,4,1,410,2
2,5,4,1,410,2
1,6,4,1,410,2
1,7,4,1,410,2
0,8,4,1,410,2
1,9,4,1,410,2
1,10,4,1,410,2
6,11,4,1,410,2
2,12,4,1,410,2
0,13,4,1,410,2
0,14,4,1,410,2
1,15,4,1,410,2
1,16,4,1,410,2
9201,0,0,0,411,9
1352,1,0,0,411,9
1456,2,0,0,411,9
3194,3,0,0,411,9
2688,4,0,0,411,9
2546,5,0,0,411,9
2931,6,0,0,411,9
3957,7,0,0,411,9
4019,8,0,0,411,9
3520,9,0,0,411,9
3252,10,0,0,411,9
3523,11,0,0,411,9
2918,12,0,0,411,9
2287,13,0,0,411,9
1732,14,0,0,411,9
1251,15,0,0,411,9
888,16,0,0,411,9
8997,0,0,1,411,9
1331,1,0,1,411,9
1111,2,0,1,411,9
2573,3,0,1,411,9
2554,4,0,1,411,9
2522,5,0,1,411,9
3063,6,0,1,411,9
3847,7,0,1,411,9
3904,8,0,1,411,9
3428,9,0,1,411,9
3387,10,0,1,411,9
3706,11,0,1,411,9
3161,12,0,1,411,9
2515,13,0,1,411,9
2071,14,0,1,411,9
1636,15,0,1,411,9
1843,16,0,1,411,9
136,0,1,0,411,9
23,1,1,0,411,9
28,2,1,0,411,9
47,3,1,0,411,9
16,4,1,0,411,9
12,5,1,0,411,9
13,6,1,0,411,9
16,7,1,0,411,9
16,8,1,0,411,9
13,9,1,0,411,9
2,10,1,0,411,9
8,11,1,0,411,9
9,12,1,0,411,9
4,13,1,0,411,9
2,14,1,0,411,9
1,15,1,0,411,9
0,16,1,0,411,9
149,0,1,1,411,9
23,1,1,1,411,9
13,2,1,1,411,9
23,3,1,1,411,9
16,4,1,1,411,9
16,5,1,1,411,9
23,6,1,1,411,9
22,7,1,1,411,9
18,8,1,1,411,9
11,9,1,1,411,9
8,10,1,1,411,9
5,11,1,1,411,9
3,12,1,1,411,9
4,13,1,1,411,9
0,14,1,1,411,9
1,15,1,1,411,9
4,16,1,1,411,9
87,0,2,0,411,9
42,1,2,0,411,9
39,2,2,0,411,9
33,3,2,0,411,9
44,4,2,0,411,9
29,5,2,0,411,9
44,6,2,0,411,9
22,7,2,0,411,9
25,8,2,0,411,9
21,9,2,0,411,9
12,10,2,0,411,9
11,11,2,0,411,9
10,12,2,0,411,9
5,13,2,0,411,9
2,14,2,0,411,9
3,15,2,0,411,9
0,16,2,0,411,9
97,0,2,1,411,9
35,1,2,1,411,9
21,2,2,1,411,9
19,3,2,1,411,9
38,4,2,1,411,9
45,5,2,1,411,9
