population_size,sex,age,ethnicity,pa_id
1502,1,12,0,211
1275,1,13,0,211
1204,1,14,0,211
1010,1,15,0,211
1315,1,16,0,211
1340,0,0,1,211
161,0,1,1,211
109,0,2,1,211
272,0,3,1,211
237,0,4,1,211
149,0,5,1,211
151,0,6,1,211
163,0,7,1,211
117,0,8,1,211
74,0,9,1,211
58,0,10,1,211
35,0,11,1,211
34,0,12,1,211
24,0,13,1,211
29,0,14,1,211
10,0,15,1,211
8,0,16,1,211
1258,1,0,1,211
129,1,1,1,211
113,1,2,1,211
284,1,3,1,211
277,1,4,1,211
213,1,5,1,211
188,1,6,1,211
166,1,7,1,211
155,1,8,1,211
96,1,9,1,211
58,1,10,1,211
41,1,11,1,211
35,1,12,1,211
27,1,13,1,211
23,1,14,1,211
17,1,15,1,211
9,1,16,1,211
2748,0,0,2,211
386,0,1,2,211
420,0,2,2,211
1456,0,3,2,211
1427,0,4,2,211
1365,0,5,2,211
1211,0,6,2,211
1010,0,7,2,211
955,0,8,2,211
934,0,9,2,211
759,0,10,2,211
527,0,11,2,211
399,0,12,2,211
390,0,13,2,211
253,0,14,2,211
119,0,15,2,211
63,0,16,2,211
2787,1,0,2,211
375,1,1,2,211
331,1,2,2,211
1242,1,3,2,211
1460,1,4,2,211
1347,1,5,2,211
1241,1,6,2,211
1150,1,7,2,211
1041,1,8,2,211
1006,1,9,2,211
780,1,10,2,211
651,1,11,2,211
487,1,12,2,211
375,1,13,2,211
254,1,14,2,211
134,1,15,2,211
94,1,16,2,211
2220,0,0,3,211
289,0,1,3,211
204,0,2,3,211
534,0,3,3,211
492,0,4,3,211
453,0,5,3,211
443,0,6,3,211
517,0,7,3,211
421,0,8,3,211
328,0,9,3,211
165,0,10,3,211
101,0,11,3,211
94,0,12,3,211
93,0,13,3,211
63,0,14,3,211
40,0,15,3,211
9,0,16,3,211
2142,1,0,3,211
267,1,1,3,211
242,1,2,3,211
566,1,3,3,211
647,1,4,3,211
651,1,5,3,211
637,1,6,3,211
754,1,7,3,211
635,1,8,3,211
398,1,9,3,211
285,1,10,3,211
153,1,11,3,211
120,1,12,3,211
130,1,13,3,211
80,1,14,3,211
29,1,15,3,211
13,1,16,3,211
864,0,0,4,211
80,0,1,4,211
93,0,2,4,211
277,0,3,4,211
308,0,4,4,211
391,0,5,4,211
270,0,6,4,211
360,0,7,4,211
234,0,8,4,211
176,0,9,4,211
147,0,10,4,211
105,0,11,4,211
68,0,12,4,211
35,0,13,4,211
37,0,14,4,211
16,0,15,4,211
15,0,16,4,211
836,1,0,4,211
96,1,1,4,211
74,1,2,4,211
233,1,3,4,211
326,1,4,4,211
252,1,5,4,211
233,1,6,4,211
277,1,7,4,211
204,1,8,4,211
122,1,9,4,211
116,1,10,4,211
78,1,11,4,211
76,1,12,4,211
37,1,13,4,211
31,1,14,4,211
17,1,15,4,211
18,1,16,4,211
9132,0,0,0,212
1228,0,1,0,212
1012,0,2,0,212
2404,0,3,0,212
2431,0,4,0,212
2428,0,5,0,212
2947,0,6,0,212
3687,0,7,0,212
3915,0,8,0,212
3566,0,9,0,212
3126,0,10,0,212
3437,0,11,0,212
2801,0,12,0,212
2249,0,13,0,212
1796,0,14,0,212
1158,0,15,0,212
895,0,16,0,212
8802,1,0,0,212
1122,1,1,0,212
896,1,2,0,212
1840,1,3,0,212
2079,1,4,0,212
2391,1,5,0,212
3193,1,6,0,212
3947,1,7,0,212
4063,1,8,0,212
3563,1,9,0,212
3143,1,10,0,212
3575,1,11,0,212
3077,1,12,0,212
2398,1,13,0,212
1845,1,14,0,212
1495,1,15,0,212
1752,1,16,0,212
353,0,0,1,212
26,0,1,1,212
24,0,2,1,212
45,0,3,1,212
68,0,4,1,212
35,0,5,1,212
55,0,6,1,212
48,0,7,1,212
30,0,8,1,212
28,0,9,1,212
9,0,10,1,212
10,0,11,1,212
11,0,12,1,212
12,0,13,1,212
7,0,14,1,212
4,0,15,1,212
3,0,16,1,212
349,1,0,1,212
18,1,1,1,212
17,1,2,1,212
26,1,3,1,212
34,1,4,1,212
37,1,5,1,212
46,1,6,1,212
28,1,7,1,212
35,1,8,1,212
23,1,9,1,212
12,1,10,1,212
9,1,11,1,212
5,1,12,1,212
8,1,13,1,212
8,1,14,1,212
3,1,15,1,212
1,1,16,1,212
151,0,0,2,212
23,0,1,2,212
29,0,2,2,212
68,0,3,2,212
82,0,4,2,212
93,0,5,2,212
94,0,6,2,212
71,0,7,2,212
52,0,8,2,212
33,0,9,2,212
36,0,10,2,212
25,0,11,2,212
11,0,12,2,212
13,0,13,2,212
3,0,14,2,212
3,0,15,2,212
4,0,16,2,212
148,1,0,2,212
16,1,1,2,212
10,1,2,2,212
40,1,3,2,212
60,1,4,2,212
126,1,5,2,212
129,1,6,2,212
100,1,7,2,212
56,1,8,2,212
68,1,9,2,212
41,1,10,2,212
40,1,11,2,212
18,1,12,2,212
8,1,13,2,212
5,1,14,2,212
3,1,15,2,212
3,1,16,2,212
54,0,0,3,212
10,0,1,3,212
10,0,2,3,212
52,0,3,3,212
68,0,4,3,212
43,0,5,3,212
40,0,6,3,212
39,0,7,3,212
34,0,8,3,212
16,0,9,3,212
13,0,10,3,212
2,0,11,3,212
3,0,12,3,212
2,0,13,3,212
4,0,14,3,212
0,0,15,3,212
1,0,16,3,212
28,1,0,3,212
1,1,1,3,212
3,1,2,3,212
11,1,3,3,212
19,1,4,3,212
14,1,5,3,212
30,1,6,3,212
22,1,7,3,212
23,1,8,3,212
10,1,9,3,212
9,1,10,3,212
2,1,11,3,212
6,1,12,3,212
3,1,13,3,212
3,1,14,3,212
1,1,15,3,212
0,1,16,3,212
16,0,0,4,212
3,0,1,4,212
2,0,2,4,212
11,0,3,4,212
11,0,4,4,212
10,0,5,4,212
7,0,6,4,212
9,0,7,4,212
12,0,8,4,212
10,0,9,4,212
7,0,10,4,212
4,0,11,4,212
3,0,12,4,212
0,0,13,4,212
1,0,14,4,212
0,0,15,4,212
1,0,16,4,212
19,1,0,4,212
4,1,1,4,212
2,1,2,4,212
4,1,3,4,212
6,1,4,4,212
11,1,5,4,212
16,1,6,4,212
7,1,7,4,212
7,1,8,4,212
5,1,9,4,212
4,1,10,4,212
4,1,11,4,212
8,1,12,4,212
4,1,13,4,212
2,1,14,4,212
2,1,15,4,212
0,1,16,4,212
8913,0,0,0,213
1246,0,1,0,213
1116,0,2,0,213
2949,0,3,0,213
3086,0,4,0,213
2879,0,5,0,213
2977,0,6,0,213
3438,0,7,0,213
3803,0,8,0,213
3325,0,9,0,213
3050,0,10,0,213
3298,0,11,0,213
2690,0,12,0,213
2159,0,13,0,213
1761,0,14,0,213
1219,0,15,0,213
840,0,16,0,213
8264,1,0,0,213
1221,1,1,0,213
1086,1,2,0,213
2734,1,3,0,213
2898,1,4,0,213
2756,1,5,0,213
2846,1,6,0,213
3491,1,7,0,213
3762,1,8,0,213
3464,1,9,0,213
3245,1,10,0,213
3449,1,11,0,213
2874,1,12,0,213
2408,1,13,0,213
2082,1,14,0,213
1719,1,15,0,213
1847,1,16,0,213
167,0,0,1,213
16,0,1,1,213
11,0,2,1,213
35,0,3,1,213
17,0,4,1,213
14,0,5,1,213
21,0,6,1,213
27,0,7,1,213
16,0,8,1,213
17,0,9,1,213
9,0,10,1,213
4,0,11,1,213
16,0,12,1,213
2,0,13,1,213
2,0,14,1,213
1,0,15,1,213
1,0,16,1,213
178,1,0,1,213
18,1,1,1,213
20,1,2,1,213
31,1,3,1,213
27,1,4,1,213
28,1,5,1,213
16,1,6,1,213
21,1,7,1,213
20,1,8,1,213
12,1,9,1,213
8,1,10,1,213
12,1,11,1,213
7,1,12,1,213
8,1,13,1,213
5,1,14,1,213
1,1,15,1,213
5,1,16,1,213
110,0,0,2,213
7,0,1,2,213
13,0,2,2,213
20,0,3,2,213
33,0,4,2,213
55,0,5,2,213
57,0,6,2,213
52,0,7,2,213
24,0,8,2,213
14,0,9,2,213
14,0,10,2,213
12,0,11,2,213
7,0,12,2,213
3,0,13,2,213
6,0,14,2,213
2,0,15,2,213
3,0,16,2,213
84,1,0,2,213
9,1,1,2,213
4,1,2,2,213
21,1,3,2,213
57,1,4,2,213
73,1,5,2,213
81,1,6,2,213
52,1,7,2,213
35,1,8,2,213
27,1,9,2,213
22,1,10,2,213
18,1,11,2,213
6,1,12,2,213
5,1,13,2,213
6,1,14,2,213
1,1,15,2,213
0,1,16,2,213
15,0,0,3,213
4,0,1,3,213
6,0,2,3,213
14,0,3,3,213
8,0,4,3,213
9,0,5,3,213
11,0,6,3,213
7,0,7,3,213
8,0,8,3,213
7,0,9,3,213
3,0,10,3,213
5,0,11,3,213
2,0,12,3,213
1,0,13,3,213
0,0,14,3,213
0,0,15,3,213
0,0,16,3,213
15,1,0,3,213
0,1,1,3,213
4,1,2,3,213
6,1,3,3,213
12,1,4,3,213
8,1,5,3,213
11,1,6,3,213
13,1,7,3,213
12,1,8,3,213
9,1,9,3,213
2,1,10,3,213
1,1,11,3,213
0,1,12,3,213
0,1,13,3,213
0,1,14,3,213
0,1,15,3,213
0,1,16,3,213
18,0,0,4,213
4,0,1,4,213
4,0,2,4,213
1,0,3,4,213
38,0,4,4,213
20,0,5,4,213
7,0,6,4,213
6,0,7,4,213
4,0,8,4,213
3,0,9,4,213
5,0,10,4,213
3,0,11,4,213
0,0,12,4,213
0,0,13,4,213
1,0,14,4,213
0,0,15,4,213
0,0,16,4,213
18,1,0,4,213
2,1,1,4,213
0,1,2,4,213
8,1,3,4,213
14,1,4,4,213
7,1,5,4,213
10,1,6,4,213
8,1,7,4,213
4,1,8,4,213
7,1,9,4,213
1,1,10,4,213
1,1,11,4,213
0,1,12,4,213
0,1,13,4,213
3,1,14,4,213
0,1,15,4,213
1,1,16,4,213
10461,0,0,0,214
1498,0,1,0,214
1062,0,2,0,214
2477,0,3,0,214
2922,0,4,0,214
3419,0,5,0,214
3938,0,6,0,214
4293,0,7,0,214
4441,0,8,0,214
3714,0,9,0,214
3057,0,10,0,214
2995,0,11,0,214
2162,0,12,0,214
1800,0,13,0,214
1453,0,14,0,214
1022,0,15,0,214
703,0,16,0,214
10100,1,0,0,214
1411,1,1,0,214
1016,1,2,0,214
2477,1,3,0,214
3034,1,4,0,214
3509,1,5,0,214
4041,1,6,0,214
4537,1,7,0,214
4492,1,8,0,214
3661,1,9,0,214
2938,1,10,0,214
3123,1,11,0,214
2415,1,12,0,214
1958,1,13,0,214
1796,1,14,0,214
1361,1,15,0,214
1558,1,16,0,214
495,0,0,1,214
65,0,1,1,214
36,0,2,1,214
51,0,3,1,214
51,0,4,1,214
49,0,5,1,214
43,0,6,1,214
47,0,7,1,214
50,0,8,1,214
27,0,9,1,214
12,0,10,1,214
10,0,11,1,214
8,0,12,1,214
3,0,13,1,214
4,0,14,1,214
2,0,15,1,214
0,0,16,1,214
481,1,0,1,214
50,1,1,1,214
36,1,2,1,214
67,1,3,1,214
50,1,4,1,214
54,1,5,1,214
59,1,6,1,214
58,1,7,1,214
42,1,8,1,214
23,1,9,1,214
19,1,10,1,214
4,1,11,1,214
6,1,12,1,214
6,1,13,1,214
5,1,14,1,214
3,1,15,1,214
3,1,16,1,214
213,0,0,2,214
54,0,1,2,214
25,0,2,2,214
56,0,3,2,214
95,0,4,2,214
152,0,5,2,214
127,0,6,2,214
96,0,7,2,214
91,0,8,2,214
64,0,9,2,214
65,0,10,2,214
33,0,11,2,214
11,0,12,2,214
14,0,13,2,214
14,0,14,2,214
11,0,15,2,214
2,0,16,2,214
214,1,0,2,214
45,1,1,2,214
36,1,2,2,214
63,1,3,2,214
102,1,4,2,214
179,1,5,2,214
152,1,6,2,214
141,1,7,2,214
109,1,8,2,214
89,1,9,2,214
58,1,10,2,214
44,1,11,2,214
16,1,12,2,214
23,1,13,2,214
11,1,14,2,214
8,1,15,2,214
5,1,16,2,214
117,0,0,3,214
28,0,1,3,214
11,0,2,3,214
27,0,3,3,214
26,0,4,3,214
48,0,5,3,214
49,0,6,3,214
39,0,7,3,214
68,0,8,3,214
29,0,9,3,214
11,0,10,3,214
5,0,11,3,214
6,0,12,3,214
3,0,13,3,214
3,0,14,3,214
0,0,15,3,214
1,0,16,3,214
80,1,0,3,214
23,1,1,3,214
17,1,2,3,214
17,1,3,3,214
23,1,4,3,214
37,1,5,3,214
52,1,6,3,214
65,1,7,3,214
48,1,8,3,214
32,1,9,3,214
3,1,10,3,214
6,1,11,3,214
9,1,12,3,214
3,1,13,3,214
2,1,14,3,214
0,1,15,3,214
1,1,16,3,214
23,0,0,4,214
0,0,1,4,214
1,0,2,4,214
8,0,3,4,214
23,0,4,4,214
20,0,5,4,214
18,0,6,4,214
22,0,7,4,214
12,0,8,4,214
16,0,9,4,214
11,0,10,4,214
7,0,11,4,214
4,0,12,4,214
3,0,13,4,214
0,0,14,4,214
1,0,15,4,214
1,0,16,4,214
15,1,0,4,214
4,1,1,4,214
3,1,2,4,214
9,1,3,4,214
10,1,4,4,214
13,1,5,4,214
16,1,6,4,214
18,1,7,4,214
18,1,8,4,214
15,1,9,4,214
6,1,10,4,214
3,1,11,4,214
6,1,12,4,214
2,1,13,4,214
2,1,14,4,214
2,1,15,4,214
0,1,16,4,214
8259,0,0,0,215
1163,0,1,0,215
920,0,2,0,215
2343,0,3,0,215
2331,0,4,0,215
2409,0,5,0,215
2697,0,6,0,215
2942,0,7,0,215
3252,0,8,0,215
2865,0,9,0,215
2458,0,10,0,215
2585,0,11,0,215
1989,0,12,0,215
1531,0,13,0,215
1311,0,14,0,215
1026,0,15,0,215
849,0,16,0,215
7775,1,0,0,215
1053,1,1,0,215
830,1,2,0,215
2639,1,3,0,215
2564,1,4,0,215
2553,1,5,0,215
2867,1,6,0,215
3206,1,7,0,215
3503,1,8,0,215
2962,1,9,0,215
2567,1,10,0,215
2735,1,11,0,215
2204,1,12,0,215
1789,1,13,0,215
1656,1,14,0,215
1471,1,15,0,215
1759,1,16,0,215
604,0,0,1,215
77,0,1,1,215
51,0,2,1,215
100,0,3,1,215
91,0,4,1,215
94,0,5,1,215
65,0,6,1,215
59,0,7,1,215
61,0,8,1,215
37,0,9,1,215
17,0,10,1,215
25,0,11,1,215
12,0,12,1,215
8,0,13,1,215
9,0,14,1,215
5,0,15,1,215
2,0,16,1,215
595,1,0,1,215
57,1,1,1,215
40,1,2,1,215
110,1,3,1,215
102,1,4,1,215
82,1,5,1,215
77,1,6,1,215
64,1,7,1,215
60,1,8,1,215
43,1,9,1,215
28,1,10,1,215
17,1,11,1,215
7,1,12,1,215
3,1,13,1,215
10,1,14,1,215
2,1,15,1,215
5,1,16,1,215
776,0,0,2,215
106,0,1,2,215
59,0,2,2,215
220,0,3,2,215
332,0,4,2,215
376,0,5,2,215
346,0,6,2,215
291,0,7,2,215
288,0,8,2,215
226,0,9,2,215
212,0,10,2,215
164,0,11,2,215
88,0,12,2,215
77,0,13,2,215
35,0,14,2,215
28,0,15,2,215
9,0,16,2,215
725,1,0,2,215
108,1,1,2,215
87,1,2,2,215
208,1,3,2,215
325,1,4,2,215
388,1,5,2,215
351,1,6,2,215
368,1,7,2,215
297,1,8,2,215
272,1,9,2,215
213,1,10,2,215
152,1,11,2,215
107,1,12,2,215
66,1,13,2,215
45,1,14,2,215
25,1,15,2,215
23,1,16,2,215
625,0,0,3,215
69,0,1,3,215
38,0,2,3,215
92,0,3,3,215
119,0,4,3,215
127,0,5,3,215
178,0,6,3,215
190,0,7,3,215
183,0,8,3,215
121,0,9,3,215
70,0,10,3,215
17,0,11,3,215
21,0,12,3,215
15,0,13,3,215
8,0,14,3,215
3,0,15,3,215
1,0,16,3,215
608,1,0,3,215
68,1,1,3,215
49,1,2,3,215
108,1,3,3,215
144,1,4,3,215
200,1,5,3,215
207,1,6,3,215
240,1,7,3,215
170,1,8,3,215
100,1,9,3,215
54,1,10,3,215
44,1,11,3,215
21,1,12,3,215
24,1,13,3,215
8,1,14,3,215
3,1,15,3,215
2,1,16,3,215
130,0,0,4,215
12,0,1,4,215
4,0,2,4,215
21,0,3,4,215
37,0,4,4,215
36,0,5,4,215
60,0,6,4,215
62,0,7,4,215
49,0,8,4,215
35,0,9,4,215
32,0,10,4,215
19,0,11,4,215
14,0,12,4,215
5,0,13,4,215
8,0,14,4,215
8,0,15,4,215
1,0,16,4,215
93,1,0,4,215
8,1,1,4,215
16,1,2,4,215
28,1,3,4,215
54,1,4,4,215
44,1,5,4,215
60,1,6,4,215
44,1,7,4,215
36,1,8,4,215
29,1,9,4,215
29,1,10,4,215
20,1,11,4,215
12,1,12,4,215
5,1,13,4,215
6,1,14,4,215
7,1,15,4,215
5,1,16,4,215
7288,0,0,0,216
1088,0,1,0,216
934,0,2,0,216
2047,0,3,0,216
1761,0,4,0,216
1785,0,5,0,216
2184,0,6,0,216
2796,0,7,0,216
3399,0,8,0,216
3398,0,9,0,216
3008,0,10,0,216
3346,0,11,0,216
2759,0,12,0,216
2122,0,13,0,216
1706,0,14,0,216
1160,0,15,0,216
831,0,16,0,216
6695,1,0,0,216
1046,1,1,0,216
855,1,2,0,216
1894,1,3,0,216
1752,1,4,0,216
1844,1,5,0,216
2307,1,6,0,216
3105,1,7,0,216
3727,1,8,0,216
3603,1,9,0,216
3142,1,10,0,216
3559,1,11,0,216
2855,1,12,0,216
2429,1,13,0,216
2007,1,14,0,216
1542,1,15,0,216
1585,1,16,0,216
141,0,0,1,216
8,0,1,1,216
10,0,2,1,216
14,0,3,1,216
8,0,4,1,216
16,0,5,1,216
17,0,6,1,216
12,0,7,1,216
9,0,8,1,216
9,0,9,1,216
8,0,10,1,216
4,0,11,1,216
2,0,12,1,216
2,0,13,1,216
0,0,14,1,216
0,0,15,1,216
3,0,16,1,216
106,1,0,1,216
15,1,1,1,216
5,1,2,1,216
21,1,3,1,216
16,1,4,1,216
14,1,5,1,216
10,1,6,1,216
16,1,7,1,216
19,1,8,1,216
9,1,9,1,216
6,1,10,1,216
9,1,11,1,216
4,1,12,1,216
1,1,13,1,216
1,1,14,1,216
2,1,15,1,216
2,1,16,1,216
101,0,0,2,216
8,0,1,2,216
6,0,2,2,216
24,0,3,2,216
27,0,4,2,216
31,0,5,2,216
42,0,6,2,216
43,0,7,2,216
39,0,8,2,216
22,0,9,2,216
30,0,10,2,216
26,0,11,2,216
16,0,12,2,216
10,0,13,2,216
9,0,14,2,216
6,0,15,2,216
1,0,16,2,216
108,1,0,2,216
14,1,1,2,216
12,1,2,2,216
22,1,3,2,216
37,1,4,2,216
63,1,5,2,216
46,1,6,2,216
48,1,7,2,216
37,1,8,2,216
29,1,9,2,216
33,1,10,2,216
33,1,11,2,216
12,1,12,2,216
10,1,13,2,216
6,1,14,2,216
1,1,15,2,216
3,1,16,2,216
8,0,0,3,216
0,0,1,3,216
2,0,2,3,216
4,0,3,3,216
9,0,4,3,216
6,0,5,3,216
4,0,6,3,216
8,0,7,3,216
6,0,8,3,216
2,0,9,3,216
2,0,10,3,216
0,0,11,3,216
0,0,12,3,216
1,0,13,3,216
1,0,14,3,216
0,0,15,3,216
0,0,16,3,216
8,1,0,3,216
1,1,1,3,216
0,1,2,3,216
0,1,3,3,216
3,1,4,3,216
4,1,5,3,216
7,1,6,3,216
1,1,7,3,216
7,1,8,3,216
2,1,9,3,216
0,1,10,3,216
0,1,11,3,216
0,1,12,3,216
0,1,13,3,216
0,1,14,3,216
0,1,15,3,216
0,1,16,3,216
11,0,0,4,216
2,0,1,4,216
2,0,2,4,216
3,0,3,4,216
5,0,4,4,216
3,0,5,4,216
5,0,6,4,216
8,0,7,4,216
5,0,8,4,216
8,0,9,4,216
3,0,10,4,216
2,0,11,4,216
2,0,12,4,216
1,0,13,4,216
1,0,14,4,216
0,0,15,4,216
0,0,16,4,216
14,1,0,4,216
1,1,1,4,216
0,1,2,4,216
2,1,3,4,216
4,1,4,4,216
3,1,5,4,216
5,1,6,4,216
9,1,7,4,216
1,1,8,4,216
2,1,9,4,216
3,1,10,4,216
2,1,11,4,216
2,1,12,4,216
0,1,13,4,216
0,1,14,4,216
1,1,15,4,216
0,1,16,4,216
8901,0,0,0,217
1333,0,1,0,217
1255,0,2,0,217
2997,0,3,0,217
2804,0,4,0,217
2552,0,5,0,217
2802,0,6,0,217
3511,0,7,0,217
3671,0,8,0,217
3364,0,9,0,217
3171,0,10,0,217
3294,0,11,0,217
2360,0,12,0,217
1800,0,13,0,217
1377,0,14,0,217
977,0,15,0,217
669,0,16,0,217
8622,1,0,0,217
1154,1,1,0,217
1142,1,2,0,217
3030,1,3,0,217
3041,1,4,0,217
2819,1,5,0,217
3069,1,6,0,217
3712,1,7,0,217
3872,1,8,0,217
3622,1,9,0,217
3206,1,10,0,217
3296,1,11,0,217
2422,1,12,0,217
2151,1,13,0,217
1884,1,14,0,217
1512,1,15,0,217
1426,1,16,0,217
319,0,0,1,217
56,0,1,1,217
34,0,2,1,217
62,0,3,1,217
68,0,4,1,217
48,0,5,1,217
30,0,6,1,217
43,0,7,1,217
51,0,8,1,217
16,0,9,1,217
11,0,10,1,217
6,0,11,1,217
6,0,12,1,217
7,0,13,1,217
2,0,14,1,217
3,0,15,1,217
1,0,16,1,217
324,1,0,1,217
34,1,1,1,217
32,1,2,1,217
96,1,3,1,217
58,1,4,1,217
64,1,5,1,217
49,1,6,1,217
32,1,7,1,217
30,1,8,1,217
30,1,9,1,217
12,1,10,1,217
12,1,11,1,217
10,1,12,1,217
1,1,13,1,217
6,1,14,1,217
1,1,15,1,217
4,1,16,1,217
681,0,0,2,217
83,0,1,2,217
70,0,2,2,217
154,0,3,2,217
205,0,4,2,217
200,0,5,2,217
199,0,6,2,217
166,0,7,2,217
127,0,8,2,217
134,0,9,2,217
116,0,10,2,217
58,0,11,2,217
44,0,12,2,217
53,0,13,2,217
31,0,14,2,217
9,0,15,2,217
3,0,16,2,217
676,1,0,2,217
82,1,1,2,217
81,1,2,2,217
178,1,3,2,217
209,1,4,2,217
256,1,5,2,217
209,1,6,2,217
178,1,7,2,217
125,1,8,2,217
154,1,9,2,217
102,1,10,2,217
60,1,11,2,217
42,1,12,2,217
39,1,13,2,217
28,1,14,2,217
8,1,15,2,217
9,1,16,2,217
206,0,0,3,217
17,0,1,3,217
18,0,2,3,217
32,0,3,3,217
49,0,4,3,217
64,0,5,3,217
78,0,6,3,217
64,0,7,3,217
33,0,8,3,217
30,0,9,3,217
19,0,10,3,217
9,0,11,3,217
7,0,12,3,217
7,0,13,3,217
2,0,14,3,217
3,0,15,3,217
2,0,16,3,217
185,1,0,3,217
5,1,1,3,217
13,1,2,3,217
27,1,3,3,217
61,1,4,3,217
80,1,5,3,217
49,1,6,3,217
62,1,7,3,217
37,1,8,3,217
19,1,9,3,217
4,1,10,3,217
5,1,11,3,217
10,1,12,3,217
1,1,13,3,217
1,1,14,3,217
0,1,15,3,217
0,1,16,3,217
31,0,0,4,217
3,0,1,4,217
3,0,2,4,217
14,0,3,4,217
16,0,4,4,217
16,0,5,4,217
22,0,6,4,217
17,0,7,4,217
12,0,8,4,217
9,0,9,4,217
14,0,10,4,217
7,0,11,4,217
5,0,12,4,217
2,0,13,4,217
0,0,14,4,217
1,0,15,4,217
0,0,16,4,217
53,1,0,4,217
4,1,1,4,217
5,1,2,4,217
10,1,3,4,217
14,1,4,4,217
8,1,5,4,217
15,1,6,4,217
19,1,7,4,217
12,1,8,4,217
9,1,9,4,217
2,1,10,4,217
4,1,11,4,217
0,1,12,4,217
2,1,13,4,217
0,1,14,4,217
0,1,15,4,217
1,1,16,4,217
8129,0,0,0,218
1162,0,1,0,218
1135,0,2,0,218
2605,0,3,0,218
2212,0,4,0,218
2207,0,5,0,218
2664,0,6,0,218
3600,0,7,0,218
3736,0,8,0,218
3287,0,9,0,218
2994,0,10,0,218
3242,0,11,0,218
2388,0,12,0,218
1723,0,13,0,218
1312,0,14,0,218
851,0,15,0,218
612,0,16,0,218
7803,1,0,0,218
1099,1,1,0,218
1084,1,2,0,218
2273,1,3,0,218
2265,1,4,0,218
2299,1,5,0,218
2802,1,6,0,218
3559,1,7,0,218
3799,1,8,0,218
3357,1,9,0,218
2906,1,10,0,218
3147,1,11,0,218
2527,1,12,0,218
1951,1,13,0,218
1583,1,14,0,218
1295,1,15,0,218
1346,1,16,0,218
185,0,0,1,218
20,0,1,1,218
19,0,2,1,218
55,0,3,1,218
49,0,4,1,218
19,0,5,1,218
19,0,6,1,218
22,0,7,1,218
24,0,8,1,218
24,0,9,1,218
13,0,10,1,218
9,0,11,1,218
9,0,12,1,218
6,0,13,1,218
3,0,14,1,218
3,0,15,1,218
2,0,16,1,218
195,1,0,1,218
33,1,1,1,218
14,1,2,1,218
46,1,3,1,218
31,1,4,1,218
23,1,5,1,218
17,1,6,1,218
30,1,7,1,218
22,1,8,1,218
18,1,9,1,218
8,1,10,1,218
7,1,11,1,218
5,1,12,1,218
4,1,13,1,218
3,1,14,1,218
3,1,15,1,218
4,1,16,1,218
53,0,0,2,218
10,0,1,2,218
12,0,2,2,218
20,0,3,2,218
34,0,4,2,218
18,0,5,2,218
38,0,6,2,218
35,0,7,2,218
24,0,8,2,218
15,0,9,2,218
22,0,10,2,218
4,0,11,2,218
6,0,12,2,218
5,0,13,2,218
1,0,14,2,218
2,0,15,2,218
0,0,16,2,218
88,1,0,2,218
14,1,1,2,218
6,1,2,2,218
28,1,3,2,218
33,1,4,2,218
41,1,5,2,218
49,1,6,2,218
55,1,7,2,218
31,1,8,2,218
27,1,9,2,218
18,1,10,2,218
14,1,11,2,218
3,1,12,2,218
3,1,13,2,218
2,1,14,2,218
0,1,15,2,218
0,1,16,2,218
6,0,0,3,218
1,0,1,3,218
5,0,2,3,218
11,0,3,3,218
2,0,4,3,218
11,0,5,3,218
5,0,6,3,218
10,0,7,3,218
10,0,8,3,218
13,0,9,3,218
4,0,10,3,218
0,0,11,3,218
2,0,12,3,218
1,0,13,3,218
1,0,14,3,218
0,0,15,3,218
1,0,16,3,218
10,1,0,3,218
0,1,1,3,218
1,1,2,3,218
13,1,3,3,218
6,1,4,3,218
7,1,5,3,218
21,1,6,3,218
16,1,7,3,218
12,1,8,3,218
3,1,9,3,218
3,1,10,3,218
5,1,11,3,218
3,1,12,3,218
1,1,13,3,218
0,1,14,3,218
0,1,15,3,218
0,1,16,3,218
1,0,0,4,218
0,0,1,4,218
1,0,2,4,218
2,0,3,4,218
6,0,4,4,218
4,0,5,4,218
6,0,6,4,218
1,0,7,4,218
5,0,8,4,218
10,0,9,4,218
8,0,10,4,218
2,0,11,4,218
1,0,12,4,218
3,0,13,4,218
0,0,14,4,218
0,0,15,4,218
2,0,16,4,218
6,1,0,4,218
0,1,1,4,218
2,1,2,4,218
6,1,3,4,218
5,1,4,4,218
6,1,5,4,218
6,1,6,4,218
1,1,7,4,218
5,1,8,4,218
4,1,9,4,218
3,1,10,4,218
1,1,11,4,218
1,1,12,4,218
0,1,13,4,218
0,1,14,4,218
0,1,15,4,218
1,1,16,4,218
8300,0,0,0,219
1049,0,1,0,219
773,0,2,0,219
1820,0,3,0,219
1996,0,4,0,219
2310,0,5,0,219
3037,0,6,0,219
3303,0,7,0,219
3451,0,8,0,219
2940,0,9,0,219
2505,0,10,0,219
2546,0,11,0,219
2037,0,12,0,219
1575,0,13,0,219
1335,0,14,0,219
958,0,15,0,219
748,0,16,0,219
8151,1,0,0,219
1118,1,1,0,219
665,1,2,0,219
1629,1,3,0,219
1996,1,4,0,219
2374,1,5,0,219
3234,1,6,0,219
3500,1,7,0,219
3451,1,8,0,219
2956,1,9,0,219
2489,1,10,0,219
2683,1,11,0,219
2051,1,12,0,219
1745,1,13,0,219
1549,1,14,0,219
1334,1,15,0,219
1596,1,16,0,219
710,0,0,1,219
61,0,1,1,219
40,0,2,1,219
79,0,3,1,219
47,0,4,1,219
