N,age,constituency,ethnicity,sex
2896,11,8,0,0
2091,12,8,0,0
1666,13,8,0,0
1295,14,8,0,0
863,15,8,0,0
629,16,8,0,0
8433,0,8,0,1
1035,1,8,0,1
928,2,8,0,1
2455,3,8,0,1
2918,4,8,0,1
3191,5,8,0,1
3355,6,8,0,1
3862,7,8,0,1
3757,8,8,0,1
3230,9,8,0,1
2812,10,8,0,1
2853,11,8,0,1
2283,12,8,0,1
1861,13,8,0,1
1555,14,8,0,1
1242,15,8,0,1
1352,16,8,0,1
867,0,8,1,0
63,1,8,1,0
69,2,8,1,0
123,3,8,1,0
104,4,8,1,0
65,5,8,1,0
75,6,8,1,0
57,7,8,1,0
33,8,8,1,0
30,9,8,1,0
14,10,8,1,0
13,11,8,1,0
7,12,8,1,0
8,13,8,1,0
4,14,8,1,0
4,15,8,1,0
5,16,8,1,0
752,0,8,1,1
86,1,8,1,1
44,2,8,1,1
123,3,8,1,1
81,4,8,1,1
72,5,8,1,1
48,6,8,1,1
58,7,8,1,1
47,8,8,1,1
31,9,8,1,1
20,10,8,1,1
16,11,8,1,1
8,12,8,1,1
7,13,8,1,1
8,14,8,1,1
6,15,8,1,1
5,16,8,1,1
1473,0,8,2,0
139,1,8,2,0
135,2,8,2,0
300,3,8,2,0
458,4,8,2,0
451,5,8,2,0
426,6,8,2,0
320,7,8,2,0
216,8,8,2,0
210,9,8,2,0
157,10,8,2,0
86,11,8,2,0
59,12,8,2,0
53,13,8,2,0
37,14,8,2,0
22,15,8,2,0
14,16,8,2,0
1377,0,8,2,1
130,1,8,2,1
125,2,8,2,1
287,3,8,2,1
462,4,8,2,1
529,5,8,2,1
425,6,8,2,1
328,7,8,2,1
200,8,8,2,1
180,9,8,2,1
167,10,8,2,1
121,11,8,2,1
54,12,8,2,1
51,13,8,2,1
44,14,8,2,1
20,15,8,2,1
12,16,8,2,1
306,0,8,3,0
34,1,8,3,0
57,2,8,3,0
105,3,8,3,0
87,4,8,3,0
134,5,8,3,0
133,6,8,3,0
134,7,8,3,0
162,8,8,3,0
99,9,8,3,0
37,10,8,3,0
22,11,8,3,0
21,12,8,3,0
36,13,8,3,0
24,14,8,3,0
12,15,8,3,0
5,16,8,3,0
289,0,8,3,1
35,1,8,3,1
35,2,8,3,1
85,3,8,3,1
108,4,8,3,1
154,5,8,3,1
119,6,8,3,1
144,7,8,3,1
114,8,8,3,1
90,9,8,3,1
41,10,8,3,1
42,11,8,3,1
27,12,8,3,1
35,13,8,3,1
17,14,8,3,1
6,15,8,3,1
5,16,8,3,1
71,0,8,4,0
6,1,8,4,0
6,2,8,4,0
13,3,8,4,0
32,4,8,4,0
15,5,8,4,0
21,6,8,4,0
27,7,8,4,0
17,8,8,4,0
12,9,8,4,0
18,10,8,4,0
12,11,8,4,0
7,12,8,4,0
5,13,8,4,0
1,14,8,4,0
1,15,8,4,0
0,16,8,4,0
76,0,8,4,1
8,1,8,4,1
5,2,8,4,1
19,3,8,4,1
26,4,8,4,1
31,5,8,4,1
26,6,8,4,1
14,7,8,4,1
23,8,8,4,1
11,9,8,4,1
14,10,8,4,1
10,11,8,4,1
11,12,8,4,1
17,13,8,4,1
2,14,8,4,1
3,15,8,4,1
2,16,8,4,1
11332,0,9,0,0
1412,1,9,0,0
1328,2,9,0,0
3157,3,9,0,0
3684,4,9,0,0
3748,5,9,0,0
3960,6,9,0,0
4585,7,9,0,0
4555,8,9,0,0
3885,9,9,0,0
3309,10,9,0,0
3483,11,9,0,0
2651,12,9,0,0
2093,13,9,0,0
1591,14,9,0,0
1004,15,9,0,0
720,16,9,0,0
11057,0,9,0,1
1406,1,9,0,1
1161,2,9,0,1
2849,3,9,0,1
3766,4,9,0,1
3741,5,9,0,1
4209,6,9,0,1
4620,7,9,0,1
4622,8,9,0,1
3766,9,9,0,1
3319,10,9,0,1
3594,11,9,0,1
2693,12,9,0,1
2223,13,9,0,1
1746,14,9,0,1
1493,15,9,0,1
1617,16,9,0,1
569,0,9,1,0
47,1,9,1,0
41,2,9,1,0
92,3,9,1,0
99,4,9,1,0
60,5,9,1,0
52,6,9,1,0
49,7,9,1,0
48,8,9,1,0
23,9,9,1,0
11,10,9,1,0
14,11,9,1,0
12,12,9,1,0
6,13,9,1,0
5,14,9,1,0
3,15,9,1,0
1,16,9,1,0
535,0,9,1,1
40,1,9,1,1
25,2,9,1,1
62,3,9,1,1
79,4,9,1,1
47,5,9,1,1
65,6,9,1,1
47,7,9,1,1
43,8,9,1,1
27,9,9,1,1
14,10,9,1,1
6,11,9,1,1
9,12,9,1,1
8,13,9,1,1
7,14,9,1,1
1,15,9,1,1
3,16,9,1,1
687,0,9,2,0
65,1,9,2,0
64,2,9,2,0
145,3,9,2,0
255,4,9,2,0
318,5,9,2,0
224,6,9,2,0
187,7,9,2,0
108,8,9,2,0
82,9,9,2,0
84,10,9,2,0
38,11,9,2,0
32,12,9,2,0
25,13,9,2,0
28,14,9,2,0
11,15,9,2,0
3,16,9,2,0
767,0,9,2,1
63,1,9,2,1
52,2,9,2,1
162,3,9,2,1
279,4,9,2,1
312,5,9,2,1
289,6,9,2,1
205,7,9,2,1
101,8,9,2,1
122,9,9,2,1
99,10,9,2,1
62,11,9,2,1
27,12,9,2,1
27,13,9,2,1
27,14,9,2,1
15,15,9,2,1
7,16,9,2,1
170,0,9,3,0
26,1,9,3,0
13,2,9,3,0
53,3,9,3,0
101,4,9,3,0
138,5,9,3,0
94,6,9,3,0
82,7,9,3,0
75,8,9,3,0
51,9,9,3,0
23,10,9,3,0
17,11,9,3,0
11,12,9,3,0
10,13,9,3,0
7,14,9,3,0
4,15,9,3,0
2,16,9,3,0
208,0,9,3,1
12,1,9,3,1
24,2,9,3,1
26,3,9,3,1
83,4,9,3,1
86,5,9,3,1
83,6,9,3,1
58,7,9,3,1
64,8,9,3,1
34,9,9,3,1
20,10,9,3,1
12,11,9,3,1
15,12,9,3,1
10,13,9,3,1
4,14,9,3,1
2,15,9,3,1
1,16,9,3,1
39,0,9,4,0
7,1,9,4,0
3,2,9,4,0
13,3,9,4,0
31,4,9,4,0
34,5,9,4,0
23,6,9,4,0
10,7,9,4,0
9,8,9,4,0
10,9,9,4,0
6,10,9,4,0
8,11,9,4,0
3,12,9,4,0
3,13,9,4,0
1,14,9,4,0
0,15,9,4,0
1,16,9,4,0
40,0,9,4,1
4,1,9,4,1
3,2,9,4,1
11,3,9,4,1
21,4,9,4,1
25,5,9,4,1
18,6,9,4,1
11,7,9,4,1
13,8,9,4,1
7,9,9,4,1
8,10,9,4,1
4,11,9,4,1
3,12,9,4,1
0,13,9,4,1
1,14,9,4,1
2,15,9,4,1
2,16,9,4,1
7271,0,10,0,0
998,1,10,0,0
872,2,10,0,0
2283,3,10,0,0
2341,4,10,0,0
2147,5,10,0,0
2238,6,10,0,0
2301,7,10,0,0
2224,8,10,0,0
2180,9,10,0,0
1797,10,10,0,0
1753,11,10,0,0
1160,12,10,0,0
957,13,10,0,0
815,14,10,0,0
669,15,10,0,0
505,16,10,0,0
6490,0,10,0,1
880,1,10,0,1
881,2,10,0,1
2325,3,10,0,1
2694,4,10,0,1
2555,5,10,0,1
2445,6,10,0,1
2473,7,10,0,1
2515,8,10,0,1
2176,9,10,0,1
1873,10,10,0,1
1736,11,10,0,1
1320,12,10,0,1
1252,13,10,0,1
1174,14,10,0,1
1086,15,10,0,1
1132,16,10,0,1
1467,0,10,1,0
127,1,10,1,0
96,2,10,1,0
196,3,10,1,0
125,4,10,1,0
125,5,10,1,0
121,6,10,1,0
96,7,10,1,0
65,8,10,1,0
60,9,10,1,0
23,10,10,1,0
11,11,10,1,0
15,12,10,1,0
11,13,10,1,0
6,14,10,1,0
1,15,10,1,0
1,16,10,1,0
1491,0,10,1,1
137,1,10,1,1
89,2,10,1,1
220,3,10,1,1
224,4,10,1,1
180,5,10,1,1
154,6,10,1,1
113,7,10,1,1
85,8,10,1,1
60,9,10,1,1
28,10,10,1,1
20,11,10,1,1
17,12,10,1,1
12,13,10,1,1
6,14,10,1,1
7,15,10,1,1
4,16,10,1,1
3235,0,10,2,0
266,1,10,2,0
284,2,10,2,0
1314,3,10,2,0
1674,4,10,2,0
1691,5,10,2,0
1272,6,10,2,0
815,7,10,2,0
503,8,10,2,0
417,9,10,2,0
271,10,10,2,0
169,11,10,2,0
130,12,10,2,0
125,13,10,2,0
83,14,10,2,0
32,15,10,2,0
18,16,10,2,0
3120,0,10,2,1
292,1,10,2,1
259,2,10,2,1
867,3,10,2,1
1439,4,10,2,1
1485,5,10,2,1
1060,6,10,2,1
675,7,10,2,1
435,8,10,2,1
350,9,10,2,1
311,10,10,2,1
206,11,10,2,1
147,12,10,2,1
125,13,10,2,1
71,14,10,2,1
35,15,10,2,1
17,16,10,2,1
4609,0,10,3,0
335,1,10,3,0
282,2,10,3,0
644,3,10,3,0
667,4,10,3,0
980,5,10,3,0
1165,6,10,3,0
1129,7,10,3,0
932,8,10,3,0
565,9,10,3,0
257,10,10,3,0
96,11,10,3,0
74,12,10,3,0
60,13,10,3,0
31,14,10,3,0
11,15,10,3,0
10,16,10,3,0
4413,0,10,3,1
346,1,10,3,1
289,2,10,3,1
808,3,10,3,1
1020,4,10,3,1
1424,5,10,3,1
1321,6,10,3,1
1281,7,10,3,1
897,8,10,3,1
501,9,10,3,1
259,10,10,3,1
133,11,10,3,1
116,12,10,3,1
90,13,10,3,1
38,14,10,3,1
25,15,10,3,1
7,16,10,3,1
329,0,10,4,0
33,1,10,4,0
16,2,10,4,0
51,3,10,4,0
99,4,10,4,0
103,5,10,4,0
133,6,10,4,0
134,7,10,4,0
77,8,10,4,0
45,9,10,4,0
34,10,10,4,0
14,11,10,4,0
10,12,10,4,0
9,13,10,4,0
2,14,10,4,0
3,15,10,4,0
2,16,10,4,0
399,0,10,4,1
18,1,10,4,1
21,2,10,4,1
66,3,10,4,1
102,4,10,4,1
125,5,10,4,1
93,6,10,4,1
76,7,10,4,1
60,8,10,4,1
38,9,10,4,1
10,10,10,4,1
19,11,10,4,1
13,12,10,4,1
3,13,10,4,1
2,14,10,4,1
3,15,10,4,1
1,16,10,4,1
7183,0,11,0,0
936,1,11,0,0
998,2,11,0,0
2251,3,11,0,0
2488,4,11,0,0
2130,5,11,0,0
2485,6,11,0,0
3061,7,11,0,0
3032,8,11,0,0
2655,9,11,0,0
2363,10,11,0,0
2430,11,11,0,0
1962,12,11,0,0
1475,13,11,0,0
1096,14,11,0,0
694,15,11,0,0
474,16,11,0,0
6905,0,11,0,1
905,1,11,0,1
897,2,11,0,1
2397,3,11,0,1
2501,4,11,0,1
2239,5,11,0,1
2436,6,11,0,1
2997,7,11,0,1
2923,8,11,0,1
2726,9,11,0,1
2346,10,11,0,1
2476,11,11,0,1
2036,12,11,0,1
1712,13,11,0,1
1386,14,11,0,1
1099,15,11,0,1
1021,16,11,0,1
111,0,11,1,0
17,1,11,1,0
8,2,11,1,0
30,3,11,1,0
23,4,11,1,0
19,5,11,1,0
13,6,11,1,0
16,7,11,1,0
17,8,11,1,0
4,9,11,1,0
10,10,11,1,0
5,11,11,1,0
4,12,11,1,0
4,13,11,1,0
4,14,11,1,0
1,15,11,1,0
0,16,11,1,0
112,0,11,1,1
15,1,11,1,1
14,2,11,1,1
31,3,11,1,1
20,4,11,1,1
13,5,11,1,1
17,6,11,1,1
17,7,11,1,1
13,8,11,1,1
13,9,11,1,1
8,10,11,1,1
5,11,11,1,1
0,12,11,1,1
1,13,11,1,1
3,14,11,1,1
2,15,11,1,1
1,16,11,1,1
81,0,11,2,0
7,1,11,2,0
15,2,11,2,0
30,3,11,2,0
25,4,11,2,0
48,5,11,2,0
40,6,11,2,0
30,7,11,2,0
13,8,11,2,0
31,9,11,2,0
13,10,11,2,0
7,11,11,2,0
6,12,11,2,0
6,13,11,2,0
1,14,11,2,0
1,15,11,2,0
0,16,11,2,0
86,0,11,2,1
4,1,11,2,1
9,2,11,2,1
11,3,11,2,1
48,4,11,2,1
46,5,11,2,1
45,6,11,2,1
32,7,11,2,1
25,8,11,2,1
21,9,11,2,1
16,10,11,2,1
10,11,11,2,1
6,12,11,2,1
5,13,11,2,1
3,14,11,2,1
2,15,11,2,1
1,16,11,2,1
60,0,11,3,0
10,1,11,3,0
10,2,11,3,0
24,3,11,3,0
24,4,11,3,0
25,5,11,3,0
52,6,11,3,0
47,7,11,3,0
30,8,11,3,0
7,9,11,3,0
2,10,11,3,0
0,11,11,3,0
11,12,11,3,0
2,13,11,3,0
0,14,11,3,0
0,15,11,3,0
1,16,11,3,0
88,0,11,3,1
8,1,11,3,1
1,2,11,3,1
25,3,11,3,1
25,4,11,3,1
33,5,11,3,1
24,6,11,3,1
17,7,11,3,1
18,8,11,3,1
16,9,11,3,1
5,10,11,3,1
3,11,11,3,1
2,12,11,3,1
1,13,11,3,1
0,14,11,3,1
0,15,11,3,1
0,16,11,3,1
14,0,11,4,0
2,1,11,4,0
13,2,11,4,0
26,3,11,4,0
13,4,11,4,0
22,5,11,4,0
19,6,11,4,0
8,7,11,4,0
7,8,11,4,0
12,9,11,4,0
9,10,11,4,0
3,11,11,4,0
0,12,11,4,0
1,13,11,4,0
0,14,11,4,0
0,15,11,4,0
0,16,11,4,0
13,0,11,4,1
0,1,11,4,1
1,2,11,4,1
7,3,11,4,1
6,4,11,4,1
6,5,11,4,1
3,6,11,4,1
11,7,11,4,1
2,8,11,4,1
3,9,11,4,1
1,10,11,4,1
0,11,11,4,1
0,12,11,4,1
0,13,11,4,1
0,14,11,4,1
0,15,11,4,1
1,16,11,4,1
8586,0,12,0,0
1093,1,12,0,0
1072,2,12,0,0
2596,3,12,0,0
2836,4,12,0,0
2392,5,12,0,0
2776,6,12,0,0
3592,7,12,0,0
3449,8,12,0,0
3076,9,12,0,0
2815,10,12,0,0
2808,11,12,0,0
2430,12,12,0,0
1828,13,12,0,0
1379,14,12,0,0
907,15,12,0,0
570,16,12,0,0
8230,0,12,0,1
1205,1,12,0,1
1097,2,12,0,1
2772,3,12,0,1
2978,4,12,0,1
2650,5,12,0,1
2907,6,12,0,1
3525,7,12,0,1
3272,8,12,0,1
3086,9,12,0,1
2703,10,12,0,1
2818,11,12,0,1
2438,12,12,0,1
2016,13,12,0,1
1744,14,12,0,1
1271,15,12,0,1
1308,16,12,0,1
113,0,12,1,0
15,1,12,1,0
11,2,12,1,0
24,3,12,1,0
25,4,12,1,0
15,5,12,1,0
22,6,12,1,0
22,7,12,1,0
24,8,12,1,0
8,9,12,1,0
8,10,12,1,0
11,11,12,1,0
3,12,12,1,0
4,13,12,1,0
4,14,12,1,0
1,15,12,1,0
0,16,12,1,0
121,0,12,1,1
17,1,12,1,1
12,2,12,1,1
26,3,12,1,1
26,4,12,1,1
32,5,12,1,1
27,6,12,1,1
19,7,12,1,1
22,8,12,1,1
7,9,12,1,1
3,10,12,1,1
5,11,12,1,1
4,12,12,1,1
2,13,12,1,1
3,14,12,1,1
3,15,12,1,1
4,16,12,1,1
50,0,12,2,0
4,1,12,2,0
7,2,12,2,0
21,3,12,2,0
21,4,12,2,0
28,5,12,2,0
28,6,12,2,0
12,7,12,2,0
18,8,12,2,0
22,9,12,2,0
16,10,12,2,0
4,11,12,2,0
2,12,12,2,0
10,13,12,2,0
2,14,12,2,0
1,15,12,2,0
0,16,12,2,0
45,0,12,2,1
2,1,12,2,1
4,2,12,2,1
14,3,12,2,1
35,4,12,2,1
27,5,12,2,1
36,6,12,2,1
24,7,12,2,1
18,8,12,2,1
15,9,12,2,1
8,10,12,2,1
6,11,12,2,1
5,12,12,2,1
3,13,12,2,1
1,14,12,2,1
1,15,12,2,1
0,16,12,2,1
70,0,12,3,0
6,1,12,3,0
6,2,12,3,0
12,3,12,3,0
19,4,12,3,0
41,5,12,3,0
19,6,12,3,0
26,7,12,3,0
23,8,12,3,0
13,9,12,3,0
3,10,12,3,0
5,11,12,3,0
8,12,12,3,0
1,13,12,3,0
1,14,12,3,0
0,15,12,3,0
0,16,12,3,0
82,0,12,3,1
7,1,12,3,1
5,2,12,3,1
18,3,12,3,1
41,4,12,3,1
33,5,12,3,1
22,6,12,3,1
13,7,12,3,1
12,8,12,3,1
12,9,12,3,1
2,10,12,3,1
1,11,12,3,1
0,12,12,3,1
0,13,12,3,1
0,14,12,3,1
0,15,12,3,1
0,16,12,3,1
14,0,12,4,0
1,1,12,4,0
4,2,12,4,0
5,3,12,4,0
14,4,12,4,0
13,5,12,4,0
5,6,12,4,0
9,7,12,4,0
1,8,12,4,0
3,9,12,4,0
5,10,12,4,0
3,11,12,4,0
2,12,12,4,0
0,13,12,4,0
0,14,12,4,0
0,15,12,4,0
0,16,12,4,0
13,0,12,4,1
2,1,12,4,1
0,2,12,4,1
2,3,12,4,1
3,4,12,4,1
5,5,12,4,1
4,6,12,4,1
2,7,12,4,1
0,8,12,4,1
3,9,12,4,1
2,10,12,4,1
0,11,12,4,1
1,12,12,4,1
0,13,12,4,1
0,14,12,4,1
5,15,12,4,1
0,16,12,4,1
7705,0,13,0,0
1189,1,13,0,0
1106,2,13,0,0
2538,3,13,0,0
2405,4,13,0,0
2256,5,13,0,0
2471,6,13,0,0
3359,7,13,0,0
3494,8,13,0,0
3182,9,13,0,0
2883,10,13,0,0
3318,11,13,0,0
2747,12,13,0,0
2200,13,13,0,0
1485,14,13,0,0
971,15,13,0,0
683,16,13,0,0
7382,0,13,0,1
1125,1,13,0,1
978,2,13,0,1
2303,3,13,0,1
2360,4,13,0,1
2163,5,13,0,1
2671,6,13,0,1
3457,7,13,0,1
3440,8,13,0,1
3148,9,13,0,1
2942,10,13,0,1
3293,11,13,0,1
2730,12,13,0,1
2321,13,13,0,1
1759,14,13,0,1
1457,15,13,0,1
1518,16,13,0,1
84,0,13,1,0
5,1,13,1,0
10,2,13,1,0
10,3,13,1,0
15,4,13,1,0
9,5,13,1,0
16,6,13,1,0
14,7,13,1,0
11,8,13,1,0
8,9,13,1,0
4,10,13,1,0
11,11,13,1,0
10,12,13,1,0
2,13,13,1,0
0,14,13,1,0
4,15,13,1,0
2,16,13,1,0
91,0,13,1,1
14,1,13,1,1
3,2,13,1,1
12,3,13,1,1
21,4,13,1,1
18,5,13,1,1
18,6,13,1,1
18,7,13,1,1
11,8,13,1,1
13,9,13,1,1
11,10,13,1,1
5,11,13,1,1
3,12,13,1,1
4,13,13,1,1
2,14,13,1,1
1,15,13,1,1
1,16,13,1,1
79,0,13,2,0
8,1,13,2,0
2,2,13,2,0
18,3,13,2,0
21,4,13,2,0
27,5,13,2,0
64,6,13,2,0
33,7,13,2,0
30,8,13,2,0
15,9,13,2,0
12,10,13,2,0
15,11,13,2,0
8,12,13,2,0
2,13,13,2,0
2,14,13,2,0
1,15,13,2,0
1,16,13,2,0
88,0,13,2,1
5,1,13,2,1
6,2,13,2,1
15,3,13,2,1
24,4,13,2,1
54,5,13,2,1
63,6,13,2,1
52,7,13,2,1
27,8,13,2,1
21,9,13,2,1
22,10,13,2,1
15,11,13,2,1
7,12,13,2,1
9,13,13,2,1
3,14,13,2,1
3,15,13,2,1
1,16,13,2,1
9,0,13,3,0
1,1,13,3,0
2,2,13,3,0
2,3,13,3,0
4,4,13,3,0
7,5,13,3,0
4,6,13,3,0
8,7,13,3,0
6,8,13,3,0
4,9,13,3,0
3,10,13,3,0
0,11,13,3,0
0,12,13,3,0
3,13,13,3,0
0,14,13,3,0
0,15,13,3,0
1,16,13,3,0
7,0,13,3,1
0,1,13,3,1
1,2,13,3,1
3,3,13,3,1
3,4,13,3,1
6,5,13,3,1
4,6,13,3,1
3,7,13,3,1
6,8,13,3,1
3,9,13,3,1
1,10,13,3,1
2,11,13,3,1
0,12,13,3,1
0,13,13,3,1
0,14,13,3,1
0,15,13,3,1
0,16,13,3,1
11,0,13,4,0
0,1,13,4,0
0,2,13,4,0
0,3,13,4,0
8,4,13,4,0
6,5,13,4,0
8,6,13,4,0
5,7,13,4,0
5,8,13,4,0
6,9,13,4,0
1,10,13,4,0
3,11,13,4,0
3,12,13,4,0
1,13,13,4,0
1,14,13,4,0
0,15,13,4,0
0,16,13,4,0
7,0,13,4,1
1,1,13,4,1
0,2,13,4,1
4,3,13,4,1
4,4,13,4,1
5,5,13,4,1
2,6,13,4,1
4,7,13,4,1
2,8,13,4,1
5,9,13,4,1
1,10,13,4,1
2,11,13,4,1
1,12,13,4,1
0,13,13,4,1
0,14,13,4,1
0,15,13,4,1
1,16,13,4,1
7874,0,14,0,0
1058,1,14,0,0
917,2,14,0,0
2251,3,14,0,0
2266,4,14,0,0
2422,5,14,0,0
2535,6,14,0,0
2962,7,14,0,0
2924,8,14,0,0
2625,9,14,0,0
2162,10,14,0,0
2405,11,14,0,0
1791,12,14,0,0
1475,13,14,0,0
1360,14,14,0,0
906,15,14,0,0
626,16,14,0,0
7728,0,14,0,1
1029,1,14,0,1
867,2,14,0,1
2173,3,14,0,1
2545,4,14,0,1
2544,5,14,0,1
2657,6,14,0,1
3164,7,14,0,1
3103,8,14,0,1
2809,9,14,0,1
2305,10,14,0,1
2569,11,14,0,1
2025,12,14,0,1
1928,13,14,0,1
1741,14,14,0,1
1343,15,14,0,1
1293,16,14,0,1
388,0,14,1,0
35,1,14,1,0
15,2,14,1,0
52,3,14,1,0
41,4,14,1,0
32,5,14,1,0
43,6,14,1,0
42,7,14,1,0
26,8,14,1,0
25,9,14,1,0
13,10,14,1,0
7,11,14,1,0
8,12,14,1,0
4,13,14,1,0
4,14,14,1,0
0,15,14,1,0
2,16,14,1,0
352,0,14,1,1
22,1,14,1,1
31,2,14,1,1
41,3,14,1,1
47,4,14,1,1
58,5,14,1,1
31,6,14,1,1
33,7,14,1,1
28,8,14,1,1
27,9,14,1,1
12,10,14,1,1
10,11,14,1,1
4,12,14,1,1
5,13,14,1,1
6,14,14,1,1
4,15,14,1,1
2,16,14,1,1
296,0,14,2,0
20,1,14,2,0
11,2,14,2,0
60,3,14,2,0
99,4,14,2,0
144,5,14,2,0
143,6,14,2,0
122,7,14,2,0
85,8,14,2,0
50,9,14,2,0
38,10,14,2,0
30,11,14,2,0
23,12,14,2,0
22,13,14,2,0
11,14,14,2,0
3,15,14,2,0
5,16,14,2,0
298,0,14,2,1
26,1,14,2,1
21,2,14,2,1
43,3,14,2,1
127,4,14,2,1
188,5,14,2,1
161,6,14,2,1
115,7,14,2,1
75,8,14,2,1
51,9,14,2,1
66,10,14,2,1
32,11,14,2,1
28,12,14,2,1
10,13,14,2,1
11,14,14,2,1
6,15,14,2,1
7,16,14,2,1
284,0,14,3,0
45,1,14,3,0
27,2,14,3,0
44,3,14,3,0
51,4,14,3,0
95,5,14,3,0
96,6,14,3,0
116,7,14,3,0
101,8,14,3,0
57,9,14,3,0
19,10,14,3,0
15,11,14,3,0
19,12,14,3,0
13,13,14,3,0
6,14,14,3,0
6,15,14,3,0
0,16,14,3,0
289,0,14,3,1
40,1,14,3,1
25,2,14,3,1
47,3,14,3,1
74,4,14,3,1
97,5,14,3,1
128,6,14,3,1
114,7,14,3,1
100,8,14,3,1
57,9,14,3,1
21,10,14,3,1
11,11,14,3,1
21,12,14,3,1
9,13,14,3,1
9,14,14,3,1
4,15,14,3,1
1,16,14,3,1
25,0,14,4,0
2,1,14,4,0
4,2,14,4,0
10,3,14,4,0
18,4,14,4,0
17,5,14,4,0
12,6,14,4,0
10,7,14,4,0
8,8,14,4,0
8,9,14,4,0
14,10,14,4,0
4,11,14,4,0
0,12,14,4,0
0,13,14,4,0
1,14,14,4,0
2,15,14,4,0
0,16,14,4,0
14,0,14,4,1
3,1,14,4,1
3,2,14,4,1
7,3,14,4,1
8,4,14,4,1
19,5,14,4,1
13,6,14,4,1
13,7,14,4,1
6,8,14,4,1
7,9,14,4,1
4,10,14,4,1
3,11,14,4,1
0,12,14,4,1
3,13,14,4,1
0,14,14,4,1
0,15,14,4,1
1,16,14,4,1
10263,0,15,0,0
1274,1,15,0,0
1020,2,15,0,0
2909,3,15,0,0
3584,4,15,0,0
3725,5,15,0,0
3761,6,15,0,0
4138,7,15,0,0
4067,8,15,0,0
3343,9,15,0,0
2674,10,15,0,0
2751,11,15,0,0
2025,12,15,0,0
1505,13,15,0,0
1235,14,15,0,0
753,15,15,0,0
538,16,15,0,0
9655,0,15,0,1
1209,1,15,0,1
1031,2,15,0,1
3095,3,15,0,1
3873,4,15,0,1
3721,5,15,0,1
3810,6,15,0,1
4129,7,15,0,1
4018,8,15,0,1
3185,9,15,0,1
2700,10,15,0,1
2935,11,15,0,1
2177,12,15,0,1
1707,13,15,0,1
1421,14,15,0,1
1038,15,15,0,1
1061,16,15,0,1
568,0,15,1,0
40,1,15,1,0
25,2,15,1,0
89,3,15,1,0
87,4,15,1,0
68,5,15,1,0
55,6,15,1,0
40,7,15,1,0
55,8,15,1,0
23,9,15,1,0
26,10,15,1,0
17,11,15,1,0
7,12,15,1,0
3,13,15,1,0
5,14,15,1,0
6,15,15,1,0
2,16,15,1,0
547,0,15,1,1
40,1,15,1,1
22,2,15,1,1
83,3,15,1,1
96,4,15,1,1
87,5,15,1,1
55,6,15,1,1
39,7,15,1,1
43,8,15,1,1
20,9,15,1,1
15,10,15,1,1
16,11,15,1,1
21,12,15,1,1
13,13,15,1,1
9,14,15,1,1
3,15,15,1,1
2,16,15,1,1
770,0,15,2,0
57,1,15,2,0
60,2,15,2,0
150,3,15,2,0
337,4,15,2,0
428,5,15,2,0
384,6,15,2,0
262,7,15,2,0
214,8,15,2,0
128,9,15,2,0
70,10,15,2,0
57,11,15,2,0
59,12,15,2,0
51,13,15,2,0
22,14,15,2,0
5,15,15,2,0
3,16,15,2,0
681,0,15,2,1
87,1,15,2,1
61,2,15,2,1
152,3,15,2,1
409,4,15,2,1
452,5,15,2,1
405,6,15,2,1
262,7,15,2,1
167,8,15,2,1
104,9,15,2,1
75,10,15,2,1
84,11,15,2,1
55,12,15,2,1
32,13,15,2,1
20,14,15,2,1
17,15,15,2,1
4,16,15,2,1
190,0,15,3,0
28,1,15,3,0
10,2,15,3,0
35,3,15,3,0
73,4,15,3,0
101,5,15,3,0
106,6,15,3,0
109,7,15,3,0
98,8,15,3,0
53,9,15,3,0
31,10,15,3,0
11,11,15,3,0
12,12,15,3,0
19,13,15,3,0
12,14,15,3,0
4,15,15,3,0
3,16,15,3,0
218,0,15,3,1
18,1,15,3,1
12,2,15,3,1
39,3,15,3,1
82,4,15,3,1
99,5,15,3,1
99,6,15,3,1
77,7,15,3,1
55,8,15,3,1
48,9,15,3,1
27,10,15,3,1
12,11,15,3,1
10,12,15,3,1
14,13,15,3,1
7,14,15,3,1
9,15,15,3,1
2,16,15,3,1
35,0,15,4,0
5,1,15,4,0
1,2,15,4,0
6,3,15,4,0
17,4,15,4,0
22,5,15,4,0
24,6,15,4,0
10,7,15,4,0
15,8,15,4,0
14,9,15,4,0
9,10,15,4,0
3,11,15,4,0
7,12,15,4,0
2,13,15,4,0
2,14,15,4,0
1,15,15,4,0
0,16,15,4,0
47,0,15,4,1
8,1,15,4,1
1,2,15,4,1
13,3,15,4,1
19,4,15,4,1
34,5,15,4,1
33,6,15,4,1
13,7,15,4,1
18,8,15,4,1
9,9,15,4,1
7,10,15,4,1
7,11,15,4,1
3,12,15,4,1
1,13,15,4,1
2,14,15,4,1
0,15,15,4,1
0,16,15,4,1
9046,0,16,0,0
1381,1,16,0,0
1263,2,16,0,0
2826,3,16,0,0
2740,4,16,0,0
2615,5,16,0,0
3080,6,16,0,0
3799,7,16,0,0
4053,8,16,0,0
3506,9,16,0,0
3368,10,16,0,0
3559,11,16,0,0
2810,12,16,0,0
2229,13,16,0,0
1653,14,16,0,0
1165,15,16,0,0
777,16,16,0,0
8833,0,16,0,1
1316,1,16,0,1
1123,2,16,0,1
2617,3,16,0,1
